Date,AGG,BNDX,DBC,EFA,GLD,HYG,IGF,NVDA,PSP,SPY,TLT,VWO
2014-02-10,83.79299926757812,39.15869903564453,23.3542537689209,48.42631149291992,122.91999816894531,54.726806640625,29.002017974853516,3.754697799682617,33.04627227783203,149.77500915527344,83.27719116210938,28.298002243041992
2014-02-11,83.62991333007812,39.18207931518555,23.473922729492188,49.19487380981445,124.36000061035156,54.82044982910156,29.300392150878906,3.8325276374816895,33.35354995727539,151.41415405273438,82.7950210571289,28.89613151550293
2014-02-12,83.49020385742188,39.119712829589844,23.519948959350586,49.276954650878906,124.43000030517578,54.732635498046875,29.300392150878906,3.9693191051483154,33.409420013427734,151.48904418945312,82.3673095703125,28.851261138916016
2014-02-13,83.66873931884766,39.22886276245117,23.648826599121094,49.42618179321289,125.48999786376953,54.89073181152344,29.62114906311035,4.0943193435668945,33.63289260864258,152.27113342285156,82.83390808105469,28.88117790222168
2014-02-14,83.66873931884766,39.18207931518555,23.73167610168457,49.61272430419922,127.1500015258789,54.978546142578125,29.830015182495117,4.22403621673584,33.82843780517578,153.1115264892578,82.88053131103516,29.232563018798828
2014-02-18,83.72309112548828,39.22886276245117,24.07227897644043,50.038047790527344,127.4000015258789,55.054656982421875,29.844924926757812,4.221676826477051,34.02397155761719,153.29457092285156,83.06722259521484,28.98583984375
2014-02-19,83.66097259521484,39.22886276245117,24.136716842651367,49.7022705078125,126.2699966430664,54.91413497924805,29.7330379486084,4.278278827667236,33.772560119628906,152.2794647216797,82.71727752685547,28.858745574951172
2014-02-20,83.61441040039062,39.05736541748047,24.1827449798584,49.873878479003906,127.5999984741211,55.083900451660156,29.83746910095215,4.4292216300964355,33.88430404663086,153.17808532714844,82.51505279541016,29.00826072692871
2014-02-21,83.6920166015625,39.18987274169922,24.118305206298828,49.970890045166016,127.58000183105469,55.13076400756836,29.9344482421875,4.396204471588135,33.91223907470703,153.00331115722656,82.9505844116211,29.21012306213379
2014-02-24,83.61441040039062,39.19767379760742,24.219566345214844,50.40365982055664,128.99000549316406,55.25367736816406,30.01649284362793,4.459882736206055,34.33124923706055,153.85205078125,82.74055480957031,29.180219650268555
2014-02-25,83.83953094482422,39.28342819213867,24.109100341796875,50.284278869628906,129.2100067138672,55.318077087402344,30.023963928222656,4.4397454261779785,34.135704040527344,153.79376220703125,83.47937774658203,28.813873291015625
2014-02-26,84.01814270019531,39.338008880615234,24.044662475585938,50.11266326904297,128.11000061035156,55.41173553466797,29.874767303466797,4.432638168334961,34.10778045654297,153.80213928222656,83.92256927490234,28.73912239074707
2014-02-27,84.10347747802734,39.423763275146484,23.971019744873047,50.284278869628906,128.1999969482422,55.51714324951172,30.023963928222656,4.382885932922363,34.21951675415039,154.6091766357422,84.38138580322266,29.307323455810547
2014-02-28,84.05690002441406,39.376976013183594,24.053865432739258,50.373809814453125,127.62000274658203,55.575687408447266,29.986658096313477,4.354456424713135,34.58266830444336,155.0001983642578,84.42806243896484,29.075557708740234
2014-03-03,84.27470397949219,39.48624038696289,24.385263442993164,49.306793212890625,130.2899932861328,55.52452850341797,29.777795791625977,4.33313512802124,33.96810531616211,153.9102783203125,84.99164581298828,28.567157745361328
2014-03-04,83.96356201171875,39.40821075439453,24.293210983276367,50.284278869628906,128.67999267578125,55.72452926635742,30.232818603515625,4.378148555755615,34.442989349365234,156.0735321044922,83.71324920654297,29.03817367553711
2014-03-05,84.01026153564453,39.415985107421875,24.090688705444336,50.2395133972168,128.88999938964844,55.62453079223633,30.27757453918457,4.4160542488098145,34.387115478515625,156.2150421142578,83.89250946044922,29.12788963317871
2014-03-06,83.82356262207031,39.36919021606445,24.31161880493164,50.76182174682617,130.1699981689453,55.54215621948242,30.516277313232422,4.354456424713135,34.750267028808594,156.57278442382812,83.06624603271484,29.531614303588867
2014-03-07,83.59028625488281,39.33015060424805,24.201154708862305,50.48574447631836,129.08999633789062,55.330352783203125,30.40438461303711,4.349717617034912,34.694400787353516,156.63929748535156,82.54393005371094,29.120412826538086
2014-03-10,83.59028625488281,39.353572845458984,23.998634338378906,50.172359466552734,129.1300048828125,55.33624267578125,30.225357055664062,4.285752296447754,34.722320556640625,156.55613708496094,82.66087341308594,28.948461532592773
2014-03-11,83.58248138427734,39.36919021606445,24.00783920288086,49.80672073364258,129.86000061035156,55.27741241455078,30.13584327697754,4.328395843505859,34.442989349365234,155.78236389160156,82.87918853759766,28.612001419067383
2014-03-12,83.76911926269531,39.42380905151367,23.943403244018555,49.62019348144531,131.75999450683594,55.37152099609375,30.285036087036133,4.340242385864258,34.27538299560547,155.82398986816406,83.45601654052734,28.724178314208984
2014-03-13,83.98690032958984,39.43941879272461,23.832937240600586,48.694942474365234,132.2100067138672,55.22445297241211,30.04633140563965,4.202834606170654,33.80049514770508,154.07667541503906,84.57850646972656,28.23072624206543
2014-03-14,83.94802856445312,39.45502471923828,23.961814880371094,48.59048080444336,133.10000610351562,55.183292388916016,30.14330291748047,4.221785545349121,33.60496139526367,153.64401245117188,84.5941162109375,28.417631149291992
2014-03-17,83.90137481689453,39.45502471923828,23.694854736328125,49.20233917236328,131.63999938964844,55.259765625,30.508808135986328,4.221785545349121,34.02397155761719,155.03355407714844,83.96265411376953,28.724178314208984
2014-03-18,84.00247192382812,39.47064971923828,23.814525604248047,49.50826644897461,130.6199951171875,55.42449188232422,30.590866088867188,4.321288585662842,34.079837799072266,156.14016723632812,84.2667236328125,29.165267944335938
2014-03-19,83.62911224365234,39.36919021606445,23.805320739746094,48.90386199951172,128.08999633789062,55.14210891723633,30.270122528076172,4.3971028327941895,33.996036529541016,155.30812072753906,83.61190032958984,28.589590072631836
2014-03-20,83.5669174194336,39.353572845458984,23.694854736328125,48.717323303222656,127.86000061035156,55.330352783203125,30.210447311401367,4.39946985244751,33.88430404663086,156.2150421142578,83.46378326416016,28.724178314208984
2014-03-21,83.68359375,39.415985107421875,23.71326446533203,48.620323181152344,128.47000122070312,55.29505157470703,30.21790313720703,4.392361640930176,33.77971649169922,155.609130859375,84.36808013916016,28.89613151550293
2014-03-24,83.80803680419922,39.44722366333008,23.704059600830078,48.74717330932617,126.18000030517578,55.31269836425781,30.31487274169922,4.3710408210754395,33.751441955566406,154.9656219482422,84.96826934814453,29.150320053100586
2014-03-25,83.72244262695312,39.45502471923828,23.860551834106445,49.276954650878906,126.41000366210938,55.42449188232422,30.605785369873047,4.3710408210754395,33.8645133972168,155.7010040283203,84.64867401123047,29.603862762451172
2014-03-26,83.98690032958984,39.494049072265625,23.842140197753906,49.269493103027344,125.41000366210938,55.43626022338867,30.53865623474121,4.271538257598877,33.72317123413086,154.58114624023438,85.3112564086914,29.611347198486328
2014-03-27,84.04916381835938,39.533103942871094,24.053865432739258,49.5157356262207,124.58999633789062,55.353878021240234,30.75497055053711,4.21467924118042,33.694908142089844,154.2552490234375,85.73997497558594,29.956192016601562
2014-03-28,83.92477416992188,39.494049072265625,24.063072204589844,49.888816833496094,124.55999755859375,55.4480094909668,30.933998107910156,4.240738868713379,33.97758865356445,155.0157470703125,85.25670623779297,30.196086883544922
2014-03-31,83.93250274658203,39.50186538696289,24.044662475585938,50.14250564575195,123.61000061035156,55.5303840637207,31.068265914916992,4.243109703063965,34.345069885253906,156.28602600097656,85.0462417602539,30.420991897583008
2014-04-01,83.80387878417969,39.47450637817383,23.750085830688477,50.463356018066406,123.38999938964844,55.63381576538086,31.202537536621094,4.418423652648926,34.514671325683594,157.32232666015625,84.31941986083984,30.713348388671875
2014-04-02,83.66362762451172,39.427608489990234,23.694854736328125,50.560359954833984,124.31999969482422,55.57470703125,31.180166244506836,4.389994144439697,34.57121658325195,157.84872436523438,83.83485412597656,30.8257999420166
2014-04-03,83.72595977783203,39.482303619384766,23.88817024230957,50.41859436035156,123.91999816894531,55.59832763671875,31.172698974609375,4.437376022338867,34.48639678955078,157.63986206054688,84.20216369628906,30.645889282226562
2014-04-04,83.99091339111328,39.54484939575195,23.998634338378906,50.26188659667969,125.56999969482422,55.728397369384766,31.083179473876953,4.2999677658081055,34.28852844238281,155.7762451171875,84.764892578125,30.59339714050293
2014-04-07,84.1156234741211,39.58392333984375,23.943403244018555,50.02311706542969,124.91000366210938,55.610191345214844,31.038433074951172,4.314182758331299,33.89278030395508,154.0546417236328,85.27286529541016,30.75832748413086
2014-04-08,84.21693420410156,39.55267333984375,24.219566345214844,49.99326705932617,126.08999633789062,55.740230560302734,31.23237419128418,4.468175888061523,33.638370513916016,154.68984985351562,85.4760513305664,31.043184280395508
2014-04-09,84.22471618652344,39.54484939575195,24.28400230407715,50.63497543334961,126.31999969482422,55.8288459777832,31.44869613647461,4.463436126708984,34.26026153564453,156.35292053222656,85.05404663085938,31.290584564208984
2014-04-10,84.41950988769531,39.62300109863281,24.293210983276367,49.73957443237305,127.01000213623047,55.669334411621094,31.113019943237305,4.354456424713135,33.72317123413086,153.06857299804688,85.84339141845703,30.99072265625
2014-04-11,84.4974365234375,39.67770767211914,24.1827449798584,49.44111251831055,126.93000030517578,55.43284225463867,31.001131057739258,4.292860507965088,33.8645133972168,151.68963623046875,86.5389633178711,30.975719451904297
2014-04-14,84.52864837646484,39.61518096923828,24.403676986694336,49.724647521972656,127.8499984741211,55.610191345214844,31.02351951599121,4.340242385864258,33.07302474975586,152.8846893310547,86.31233215332031,30.93075180053711
2014-04-15,84.53644561767578,39.71677780151367,24.42208480834961,49.5157356262207,125.48999786376953,55.669334411621094,30.993675231933594,4.3710408210754395,33.0164909362793,153.93772888183594,86.85152435302734,30.473461151123047
2014-04-16,84.58319091796875,39.67770767211914,24.46811294555664,50.12757110595703,125.54000091552734,55.6988639831543,31.35172462463379,4.380516052246094,33.46876525878906,155.55064392089844,86.96096801757812,30.78830909729004
2014-04-17,84.31044006347656,39.61518096923828,24.523345947265625,50.38874435424805,124.75,55.63381576538086,31.366641998291016,4.3971028327941895,33.694908142089844,155.7678680419922,86.00751495361328,31.155649185180664
2014-04-21,84.30264282226562,39.64645767211914,24.440494537353516,50.455902099609375,124.23999786376953,55.63381576538086,31.396472930908203,4.432638168334961,33.72317123413086,156.31112670898438,85.93718719482422,30.9532413482666
2014-04-22,84.28706359863281,39.64645767211914,24.431291580200195,50.664825439453125,123.77999877929688,55.69290542602539,31.463611602783203,4.470542907714844,34.14719772338867,157.021484375,86.22636413574219,30.848289489746094
2014-04-23,84.37273406982422,39.65427017211914,24.41288185119629,50.54542922973633,123.76000213623047,55.71067810058594,31.366641998291016,4.522663593292236,33.949317932128906,156.65371704101562,86.71873474121094,30.68335723876953
2014-04-24,84.45069885253906,39.65427017211914,24.56016731262207,50.53797912597656,124.55999755859375,55.72245788574219,31.29203987121582,4.562939167022705,34.005859375,156.97128295898438,86.88280487060547,30.68335723876953
2014-04-25,84.4662857055664,39.70115661621094,24.458908081054688,50.29174041748047,125.43000030517578,55.70475387573242,31.239830017089844,4.437376022338867,33.66664505004883,155.68434143066406,87.00787353515625,30.331018447875977
2014-04-28,84.41175842285156,39.66207504272461,24.376056671142578,50.44843292236328,124.87999725341797,55.69290542602539,31.38156509399414,4.418423652648926,33.44049835205078,156.17738342285156,86.58586883544922,30.420991897583008
2014-04-29,84.45069885253906,39.67770767211914,24.440494537353516,50.77675247192383,124.86000061035156,55.77568054199219,31.433774948120117,4.427900791168213,33.610111236572266,156.9044952392578,86.46862030029297,30.713348388671875
2014-04-30,84.62214660644531,39.74022674560547,24.31161880493164,50.978214263916016,124.22000122070312,55.763893127441406,31.523284912109375,4.375779151916504,33.525299072265625,157.3725128173828,86.8281021118164,30.69085693359375
2014-05-01,84.74555206298828,39.769962310791016,24.127511978149414,51.1199836730957,123.80000305175781,55.70626449584961,31.612796783447266,4.39946985244751,33.58184814453125,157.38919067382812,87.75959777832031,30.713348388671875
2014-05-02,84.84698486328125,39.777793884277344,24.19194984436035,51.037906646728516,125.05999755859375,55.836910247802734,31.493453979492188,4.366302490234375,33.58184814453125,157.16354370117188,88.30020141601562,30.915754318237305
2014-05-05,84.81576538085938,39.762142181396484,24.136716842651367,51.00059509277344,126.22000122070312,55.81312942504883,31.635175704956055,4.4136857986450195,33.49702835083008,157.46438598632812,87.76749420166016,30.78081512451172
2014-05-06,84.87818908691406,39.785621643066406,24.155128479003906,50.91106414794922,125.9800033569336,55.82501220703125,31.60533905029297,4.323659420013428,33.46876525878906,156.0938262939453,88.11994934082031,30.9007625579834
2014-05-07,84.87818908691406,39.785621643066406,24.219566345214844,50.97074508666992,124.16999816894531,55.90814971923828,31.8216609954834,4.328395843505859,33.32743835449219,157.0131378173828,87.80663299560547,31.095657348632812
2014-05-08,84.932861328125,39.84041213989258,24.145919799804688,50.978214263916016,124.16999816894531,55.89624786376953,31.687400817871094,4.382885932922363,33.18608856201172,156.84597778320312,87.4305419921875,31.013202667236328
2014-05-09,84.85482025146484,39.81692886352539,24.02625274658203,50.90360641479492,124.0999984741211,55.94972610473633,31.530746459960938,4.276274681091309,33.1578254699707,157.0799560546875,87.14852905273438,30.99072265625
2014-05-12,84.7845230102539,39.801273345947266,24.081485748291016,51.239376068115234,124.94000244140625,56.00909423828125,31.694854736328125,4.401839256286621,33.49702835083008,158.6093292236328,86.79601287841797,31.492984771728516
2014-05-13,84.925048828125,39.91081619262695,24.19194984436035,51.31398010253906,124.5999984741211,56.09817886352539,31.72469139099121,4.330767631530762,33.49702835083008,158.7513885498047,87.54808807373047,31.627925872802734
2014-05-14,85.16709899902344,39.94213104248047,24.302413940429688,51.21698760986328,125.80999755859375,56.12782287597656,31.657554626464844,4.288122653961182,33.49702835083008,157.9992218017578,88.49605560302734,31.83782386779785
2014-05-15,85.3466567993164,40.0125732421875,24.155128479003906,50.993133544921875,124.7699966430664,56.074424743652344,31.56058692932129,4.264430999755859,33.1578254699707,156.61196899414062,89.20112609863281,31.55296516418457
2014-05-16,85.25294494628906,39.94213104248047,24.1827449798584,51.105072021484375,124.5,56.18719482421875,31.642641067504883,4.254953384399414,32.73381042480469,157.1551971435547,88.95044708251953,31.942773818969727
2014-05-19,85.22173309326172,39.9499626159668,24.16433334350586,51.00059509277344,124.58000183105469,56.27034378051758,31.60533905029297,4.392361640930176,32.9599609375,157.73184204101562,88.29234313964844,31.957773208618164
2014-05-20,85.2607650756836,39.91081619262695,24.210359573364258,50.67974853515625,124.69000244140625,56.1990852355957,31.471078872680664,4.34119176864624,32.73381042480469,156.73731994628906,88.48821258544922,31.687883377075195
2014-05-21,85.22956085205078,39.89516830444336,24.256385803222656,51.0752067565918,124.38999938964844,56.19316101074219,31.627717971801758,4.34119176864624,33.12955856323242,158.05775451660156,87.94762420654297,31.912805557250977
2014-05-22,85.19049072265625,39.8795166015625,24.274799346923828,51.142364501953125,124.66999816894531,56.234745025634766,31.79183006286621,4.360232830047607,33.3557014465332,158.44215393066406,87.82232666015625,32.16019058227539
2014-05-23,85.27635955810547,39.89516830444336,24.33003044128418,51.27668380737305,124.51000213623047,56.25252151489258,31.844039916992188,4.400691509246826,33.44049835205078,159.07733154296875,88.29234313964844,32.16019058227539
2014-05-27,85.35443878173828,39.97343063354492,24.127511978149414,51.642303466796875,121.8499984741211,56.30599594116211,32.05290603637695,4.479233741760254,33.66664505004883,160.05508422851562,88.80941009521484,31.897802352905273
2014-05-28,85.58863830566406,40.208229064941406,24.136716842651367,51.47068786621094,121.19999694824219,56.32378005981445,32.05290603637695,4.517314434051514,33.8645133972168,159.93809509277344,89.90619659423828,32.01774597167969
2014-05-29,85.54185485839844,40.05952835083008,24.145919799804688,51.784080505371094,120.94000244140625,56.37722396850586,32.2393913269043,4.510174751281738,33.949317932128906,160.76544189453125,89.42829132080078,32.05522155761719
2014-05-30,85.619873046875,40.03605270385742,23.961814880371094,51.791542053222656,120.43000030517578,56.43657302856445,32.373661041259766,4.522073268890381,33.89278030395508,161.02450561523438,89.38917541503906,31.64291763305664
2014-06-02,85.35942077636719,40.0281867980957,23.93419647216797,51.8960075378418,119.69999694824219,56.25706481933594,32.43333435058594,4.5077948570251465,33.8079833984375,161.2083282470703,88.72467041015625,31.80034828186035
2014-06-03,85.13257598876953,39.981197357177734,23.91578483581543,51.76914978027344,120.01000213623047,56.26303482055664,32.29160690307617,4.488755226135254,33.8645133972168,161.1248321533203,87.63288879394531,31.980257034301758
2014-06-04,85.10131072998047,39.90283966064453,23.851346969604492,51.75422668457031,119.76000213623047,56.26303482055664,32.1722526550293,4.493514537811279,33.97758865356445,161.45069885253906,87.60929870605469,31.80034828186035
2014-06-05,85.2107925415039,40.0281867980957,23.878963470458984,52.112388610839844,120.66000366210938,56.400211334228516,32.54521942138672,4.5125532150268555,34.345069885253906,162.50367736816406,87.64861297607422,32.16019058227539
2014-06-06,85.16387939453125,40.11438751220703,23.980220794677734,52.39594268798828,120.61000061035156,56.561283111572266,32.739166259765625,4.529215335845947,34.76907730102539,163.2809295654297,87.64861297607422,32.50503158569336
2014-06-09,85.08564758300781,40.106563568115234,24.081485748291016,52.34369659423828,120.6500015258789,56.62687683105469,32.68695831298828,4.5339765548706055,34.68428039550781,163.4480438232422,87.52294921875,32.707427978515625
2014-06-10,84.96049499511719,40.08304977416992,24.017047882080078,52.23177719116211,121.38999938964844,56.597015380859375,32.672035217285156,4.557776927947998,34.740806579589844,163.4647979736328,87.20087432861328,32.834869384765625
2014-06-11,85.02308654785156,40.04387664794922,23.952608108520508,51.97062683105469,121.41000366210938,56.60301208496094,32.41841125488281,4.617276191711426,34.65599822998047,162.896484375,87.35797882080078,32.72241973876953
2014-06-12,85.1873779296875,40.098716735839844,24.293210983276367,51.985538482666016,122.63999938964844,56.567222595214844,32.44824981689453,4.645836353302002,34.62773513793945,161.7432098388672,88.13558197021484,32.57249069213867
2014-06-13,85.16387939453125,40.11438751220703,24.293210983276367,52.02285385131836,122.95999908447266,56.63283157348633,32.55268096923828,4.650596618652344,34.57121658325195,162.2362518310547,88.08843231201172,32.69243621826172
2014-06-16,85.11692810058594,40.098716735839844,24.366849899291992,52.03777313232422,122.41999816894531,56.60301208496094,32.858516693115234,4.636317253112793,34.62773513793945,162.36996459960938,88.30835723876953,32.48252868652344
2014-06-17,84.96049499511719,40.0673713684082,24.394468307495117,52.000457763671875,122.27999877929688,56.561283111572266,32.92564392089844,4.667257308959961,34.57121658325195,162.8212890625,87.60929870605469,32.50503158569336
2014-06-18,85.1873779296875,40.106563568115234,24.495729446411133,52.44817352294922,122.66999816894531,56.817718505859375,33.23148727416992,4.662498474121094,34.82560348510742,164.01634216308594,88.28479766845703,32.87984848022461
2014-06-19,85.06218719482422,40.17706298828125,24.73507308959961,52.731712341308594,126.94000244140625,56.805809020996094,33.246402740478516,4.555397033691406,34.88216018676758,164.2002410888672,87.15377044677734,32.67744064331055
2014-06-20,85.2107925415039,40.098716735839844,24.781099319458008,52.64217758178711,126.5,56.85945510864258,33.224029541015625,4.5054144859313965,34.90478515625,164.5335693359375,87.81352996826172,32.69243621826172
2014-06-23,85.13257598876953,40.161407470703125,24.689044952392578,52.500396728515625,126.8499984741211,56.85350036621094,33.1419792175293,4.4530534744262695,34.87648010253906,164.48318481445312,87.53862762451172,32.54250717163086
2014-06-24,85.28121185302734,40.184898376464844,24.725868225097656,52.172080993652344,126.9800033569336,56.805809020996094,33.10490036010742,4.384033203125,34.36692428588867,163.49232482910156,88.42620849609375,32.495582580566406
2014-06-25,85.39852142333984,40.25542068481445,24.762685775756836,52.15373992919922,126.98999786376953,56.88928985595703,33.22594451904297,4.429253578186035,34.45185470581055,164.2312774658203,88.65394592285156,32.63182830810547
2014-06-26,85.56279754638672,40.2867431640625,24.661428451538086,52.191951751708984,126.7300033569336,56.82966232299805,33.38481140136719,4.369751453399658,34.79155349731445,164.1136932373047,89.07810974121094,32.61668395996094
2014-06-27,85.56279754638672,40.263248443603516,24.615400314331055,52.2225341796875,126.66000366210938,56.82966232299805,33.46046447753906,4.37451171875,34.81985855102539,164.43280029296875,88.94463348388672,32.699947357177734
2014-06-30,85.57062530517578,40.27891159057617,24.46811294555664,52.268409729003906,128.0399932861328,56.78193664550781,33.53611755371094,4.412591934204102,34.90478515625,164.3488311767578,89.16448211669922,32.646968841552734
2014-07-01,85.46563720703125,40.25459671020508,24.394468307495117,52.72711181640625,127.69999694824219,56.79692077636719,33.634456634521484,4.462574481964111,35.10295104980469,165.44883728027344,88.41798400878906,32.94218063354492
2014-07-02,85.1678695678711,40.21538162231445,24.34844398498535,52.81119918823242,127.69999694824219,56.83285140991211,33.566375732421875,4.445911884307861,35.272804260253906,165.6167449951172,87.47305297851562,33.13897705078125
2014-07-03,85.11296844482422,40.19184875488281,24.302413940429688,52.91823959350586,127.16000366210938,56.74897766113281,33.483158111572266,4.486375331878662,35.357723236083984,166.43128967285156,87.15802001953125,33.31306457519531
2014-07-07,85.13646697998047,40.25459671020508,24.109100341796875,52.50539779663086,127.0199966430664,56.70707702636719,33.26376724243164,4.450672626495361,35.13125991821289,165.8519287109375,87.79582977294922,33.38121032714844
2014-07-08,85.30887603759766,40.301666259765625,24.044662475585938,51.954959869384766,127.06999969482422,56.719058990478516,33.14272689819336,4.414971828460693,34.53677749633789,164.7854766845703,88.78023529052734,33.23738479614258
2014-07-09,85.37944030761719,40.29381561279297,23.878963470458984,52.12315368652344,127.83999633789062,56.67710876464844,33.203250885009766,4.548255443572998,34.50846481323242,165.52442932128906,88.85108947753906,33.43418502807617
2014-07-10,85.4185791015625,40.333038330078125,23.91578483581543,51.549781799316406,128.5399932861328,56.50337600708008,33.067081451416016,4.5244550704956055,34.22538375854492,164.86947631835938,88.87471771240234,33.22981643676758
2014-07-11,85.53617858886719,40.36442565917969,23.704059600830078,51.58037185668945,128.77999877929688,56.5992546081543,33.11246871948242,4.5339765548706055,33.97059631347656,165.09617614746094,89.44172668457031,33.290367126464844
2014-07-14,85.46563720703125,40.34088897705078,23.796113967895508,51.962608337402344,125.72000122070312,56.58121871948242,33.18056106567383,4.5910964012146,34.310302734375,165.92750549316406,89.05584716796875,33.547733306884766
2014-07-15,85.35588836669922,40.35657501220703,23.575185775756836,51.83264923095703,124.52999877929688,56.49140167236328,33.13515853881836,4.61013650894165,34.395233154296875,165.6167449951172,88.87471771240234,33.5023078918457
2014-07-16,85.42646026611328,40.3879508972168,23.61200523376465,52.15373992919922,124.97000122070312,56.40154266357422,33.430206298828125,4.60537576675415,34.3386116027832,166.22982788085938,89.34717559814453,33.6082878112793
