,Date,Pure SPX Portfolio Value,Pure SPX Daily Return,Rebalanced 60/40 Portfolio Value,Rebalanced 60/40 Daily Return,Rebalanced Equal Weighted SAA Portfolio Value,Rebalanced Equal Weighted SAA Daily Return,Rebalanced SAA Portfolio Value,Rebalanced SAA Daily Return,Rebalanced Ray Dalio Portfolio Value,Rebalanced Ray Dalio Portfolio Daily Return
10,2001-06-14,86.2817963836812,-0.018329652192908052,96.72529942204895,-0.010072976799226141,109.24718423843268,-0.0010493049878528282,137.46294989909921,-0.0001275780838148055,99.58188153310104,-0.0034389724054065818
11,2001-06-15,85.8730619245504,-0.004737203862947181,96.40770121253419,-0.003283507121843665,110.11426443700897,0.007936865417820682,140.0878827637136,0.019095566234691885,99.54660278745645,-0.00035426871938404325
12,2001-06-18,85.43446169074404,-0.005107541573301733,96.10148271879075,-0.003176286644034576,111.43419564865918,0.011986923023994622,143.21334010123184,0.0223106900886636,99.45383275261324,-0.0009319256734585668
13,2001-06-19,85.74293247774986,0.003610613105077265,96.31695092272588,0.0022420903178530516,111.11206804160112,-0.002890742874599339,143.1782210145691,-0.0002452221744002614,99.49433797909407,0.0004072766766223257
14,2001-06-20,86.53053562133594,0.009185633390722536,96.88516871768933,0.005899457878596248,113.0792676847477,0.017704644309293638,146.5028032940143,0.023219888163765745,99.647212543554,0.0015365152185047304
15,2001-06-21,87.56431807903321,0.01194702483087795,97.61156243271579,0.0074974707134285445,113.67662436912634,0.005282636654881712,146.7222373338978,0.0014978146148036942,99.76480836236934,0.001180121508807197
16,2001-06-22,86.69650399774712,-0.009910590298925603,97.20097087390457,-0.004206382405713915,114.04546550506689,0.003244652433932682,147.52626604310058,0.005479937627811848,99.67073170731707,-0.0009429843709071184
17,2001-06-25,86.19561229104607,-0.005777530622388838,96.86236870762801,-0.003483526586538055,114.32266885763653,0.0024306389679065177,148.32378884599245,0.005405971589214298,99.54006968641116,-0.0013109367079756629
18,2001-06-26,86.05908303538651,-0.0015839467001935725,96.62519832248259,-0.0024485296850554894,114.12893802270185,-0.0016945968535421185,148.2985606443725,-0.000170088708064009,99.50217770034843,-0.0003806706804817539
19,2001-06-27,85.64778865271208,-0.00477920944736665,96.30850138440496,-0.0032775812477058297,113.09917798550126,-0.009022777702494267,144.54714083471916,-0.025296400675455133,99.50348432055749,1.3131573994185075e-05
20,2001-06-28,86.7720217422838,0.013126236033136784,96.86691769529303,0.005798203718892836,113.26425083593827,0.0014595406737454297,144.44477741016297,-0.0007081663737177335,99.68118466898954,0.001785870611923368
21,2001-06-29,86.6397590258636,-0.0015242553275182091,96.6875761194836,-0.0018514223439376476,111.8455975205454,-0.012525163985305232,141.5449979557486,-0.02007534994623028,99.76480836236934,0.0008389115123128565
22,2001-07-02,87.552371769163,0.010533417377430299,97.43760260442788,0.007757216749517237,111.83585354678071,-8.711986864651244e-05,140.8484156022486,-0.004921278487833192,99.80400696864112,0.00039291015454478995
23,2001-07-03,87.39962966439386,-0.001744579863260154,97.26599012951834,-0.001761255104009929,111.39206414161701,-0.003968221201781752,140.38116135570814,-0.003317426358986908,99.79616724738676,-7.855116735766554e-05
24,2001-07-04,87.39962966439386,0.0,97.26599012951834,0.0,111.84312033797877,0.004049266883036751,142.1387877078663,0.012520386177063747,99.79616724738676,-7.855116735766554e-05
25,2001-07-05,86.28776953861629,-0.012721565641033106,96.48898631818832,-0.007988442931546436,111.31978937121009,-0.00467915205859093,141.95232459896172,-0.0013118383230326103,99.62761324041811,-0.0016889827697572635
26,2001-07-06,84.17839253867602,-0.024445839905460343,95.19950644063789,-0.0133640110312504,109.96784714844264,-0.012144671045497768,140.96967140391217,-0.0069224170708419575,99.24216027874564,-0.003868937025945929
27,2001-07-09,84.78808099598075,0.0072428142058498235,95.67390538550833,0.004983208029195607,109.20492106668087,-0.00693771953843858,138.6974393023839,-0.016118588338180695,99.33362369337979,0.0009216185376985653
28,2001-07-10,83.51025249379202,-0.015070850609878783,94.93967963536468,-0.007674252944783189,109.02179208681208,-0.0016769297397959404,138.7274608368331,0.00021645341543563568,99.1441637630662,-0.0019073091594685732
29,2001-07-11,83.41681528445002,-0.0011188711152435582,94.8612656858985,-0.0008259344224390563,107.14550552896604,-0.017210197355332357,135.17896160504395,-0.025578924391637115,99.16245644599303,0.00018450589759910763
30,2001-07-12,85.49504654794292,0.02491381691336647,96.31851420050924,0.015361891959526863,107.2059784184416,0.0005643996841213639,135.2893796942191,0.0008168289492986869,99.49825783972125,0.003386376313812889
31,2001-07-13,86.05566980399502,0.006557377049180468,96.68417415792125,0.0037963621059478037,106.71836704322853,-0.004548359918043476,133.42012445995232,-0.01381671819688779,99.56750871080139,0.0006960008404539586
32,2001-07-16,85.07308581717008,-0.01141800405554827,96.14213748128194,-0.005606260604284263,106.14991127111337,-0.005326691064199807,132.60026302740573,-0.0061449607835786235,99.39895470383276,-0.0016928615484214093
33,2001-07-17,85.96393921034874,0.010471624305402383,96.75167042891482,0.006339914668025415,106.17996945119116,0.00028316726521815383,132.73421773035474,0.0010102144587853523,99.56881533101046,0.001708877399001052
34,2001-07-18,85.47030062035464,-0.005742391455400897,96.63944901514432,-0.0011598912274383144,107.31603666442449,0.010699449426339935,135.1360116266086,0.018094760622562323,99.41724738675958,-0.001522243121473199
35,2001-07-19,86.01385771944926,0.006359602050647117,96.98966836681743,0.003623979184920856,107.7775198054542,0.004300225347240172,135.299901312855,0.0012127758121147636,99.49825783972125,0.0008148531073941534
36,2001-07-20,85.7036803167477,-0.00360613290608669,96.78189304567998,-0.0021422417937509985,108.60886338606184,0.007713515602402632,137.78321915841346,0.018354173369397042,99.49956445993031,1.3132091329470796e-05
37,2001-07-23,84.23129762524408,-0.017179923733285585,95.85358564689227,-0.009591746653989874,107.55092822859677,-0.009740781042008706,135.5378551410395,-0.01629635329388257,99.24869337979094,-0.0025213284249139267
38,2001-07-24,82.79219393980749,-0.017085142055383584,94.94314069538704,-0.009498287887311219,107.19400729181304,-0.0033186225601429253,135.42868428081567,-0.000805463979861698,99.05139372822299,-0.0019879319802523776
39,2001-07-25,84.19204546424196,0.01690801339860859,95.75237579128614,0.008523365563557928,107.64772206524985,0.004232650545488825,136.87366969798992,0.010669714653492646,99.22909407665506,0.0017940216865564018
40,2001-07-26,85.11703117133551,0.010986616395802118,96.41095247949815,0.006877914858713474,108.11937906817003,0.004381486146397773,137.4132900418243,0.0039424700530426016,99.41071428571429,0.0018303120747926727
41,2001-07-27,85.33803790393443,0.002596504243129072,96.675463141537,0.002743574824604078,107.97535706621436,-0.00133206464185176,137.01519400815388,-0.002897070825894965,99.43554006968641,0.00024972945975187955
42,2001-07-30,85.24460069459242,-0.0010949069329106997,96.68163468474296,6.383774129870012e-05,107.2372082147138,-0.0068362714563462434,134.96294184594342,-0.014978281621002787,99.42378048780488,-0.00011826336814069194
43,2001-07-31,85.74421243952165,0.005860919528724029,97.09152135023345,0.004239550425755967,107.7257581531669,0.004555787553466528,135.2372202550504,0.0020322497817220064,99.48257839721254,0.0005913867800959594
44,2001-08-01,86.10430835132375,0.004199652682752131,97.28301920185419,0.0019723437119700815,106.9992719953909,-0.00674384817736029,133.14794474703044,-0.01544896814708041,99.54529616724739,0.0006304397317129506
45,2001-08-02,86.4720840337567,0.004271280839192704,97.40175776977247,0.0012205477265452291,106.94440980123528,-0.0005127342750330666,133.32858155490396,0.001356662381959639,99.59102787456446,0.0004594060099056829
46,2001-08-03,86.00873787236205,-0.005358332305415159,97.06204530848564,-0.003487744667707293,105.88495824418185,-0.00990656322310357,131.03251476944172,-0.017221114622874345,99.54006968641116,-0.0005116744875600654
47,2001-08-06,84.97964860782808,-0.01196493856311609,96.42074696100866,-0.006607096990783434,105.10948419750818,-0.007323741346578649,129.15188094405676,-0.014352421066588184,99.37282229965157,-0.0016802016241949103
48,2001-08-07,85.27531977711584,0.0034793173910643294,96.62463471063964,0.0021145630588552677,105.19167920619729,0.0007819942159992266,129.39769749608226,0.0019033137591855098,99.39895470383276,0.00026297335203362415
49,2001-08-08,83.7363790734782,-0.01804673037474347,95.81835695576761,-0.008344432631352983,106.29739767749906,0.010511463260647558,131.79327137870268,0.018513265142859003,99.13763066202091,-0.002629042152309191
50,2001-08-09,83.74576545980477,0.00011209448546045664,95.77371091806737,-0.0004659445133342599,105.99395157100861,-0.002854689890067652,131.59058503093797,-0.0015379111971680626,99.17944250871079,0.00042175555750789684
51,2001-08-10,84.24665716650581,0.0059810989122961455,96.18444427134656,0.004288581379399359,106.55234163455376,0.005268131391167774,133.49299946023623,0.01445707098916671,99.23693379790942,0.0005796694127775393
52,2001-08-13,84.34009437584784,0.0011090910011699595,96.30385364364159,0.0012414624131751317,105.63590285660115,-0.008600831890637872,131.37516266195377,-0.015864777979712086,99.26175958188153,0.0002501667778518346
53,2001-08-14,84.0030377759383,-0.003996398182903427,96.06221106745213,-0.0025091682943823024,105.96546173252626,0.003119762003383375,131.56257948609485,0.0014265772947001931,99.23040069686411,-0.00031592110747902247
54,2001-08-15,83.37244327636068,-0.007506805899800906,95.59889150003895,-0.004823119958043076,105.24356409376153,-0.006812574842422814,129.6308903198709,-0.014682664126603795,99.10757839721254,-0.0012377487019001876
55,2001-08-16,83.64592844160374,0.003280282482984509,95.84829913873551,0.002608896764210611,105.34380810771313,0.0009524954310962119,129.60635544492087,-0.00018926719464396058,99.1506968641115,0.0004350673035935504
56,2001-08-17,82.1863453678182,-0.017449541190812767,95.03172556901102,-0.008519437246795047,104.64327160164365,-0.006650001729130439,127.55761743223995,-0.01580738850072494,98.93510452961672,-0.0021743905117505014
57,2001-08-20,82.88861772661708,0.00854487878315946,95.39041333754145,0.0037744002477357874,103.70763879545746,-0.008941165464970924,125.74490487406382,-0.014210931457222187,99.03310104529618,0.000990513085778577
58,2001-08-21,81.83606249626663,-0.012698429039099013,94.7470845450807,-0.006744166105919991,103.61411131754242,-0.0009018378877518884,125.91894677854685,0.0013840871298709256,98.83710801393728,-0.0019790658809043515
59,2001-08-22,82.441484414332,0.007397984453284101,95.15223823375146,0.004276159953797709,104.65241994783456,0.010020919130504069,127.72657569827787,0.014355495864415646,98.9651567944251,0.0012955536949721402
60,2001-08-23,82.20298487085171,-0.002892955472291625,95.0655654039913,-0.0009108858747730597,104.42709263952506,-0.0021531017478795267,127.84872240076558,0.0009563139215149619,98.94686411149826,-0.00018483962961668432
61,2001-08-24,83.90405406558507,0.02069352101272104,96.14099625246628,0.011312517249593146,103.57845809729436,-0.008126574443282908,126.0108262946043,-0.014375553166656285,99.20165505226481,0.0025750279511580487
62,2001-08-27,83.47868010342074,-0.005069766495809924,95.84508365408118,-0.0030779023509184267,103.17724495523679,-0.0038735191605255848,124.44950380752115,-0.012390383691579632,99.1506968641115,-0.0005136828425540418
63,2001-08-28,82.16287940200169,-0.015762116743926913,95.13711351042684,-0.00738660885528053,102.92417998234188,-0.0024527207816480434,124.36691618674968,-0.0006636235440456995,98.91419860627178,-0.002385240500768604
64,2001-08-29,81.21570769086347,-0.011527976113202665,94.64081582693218,-0.005216656940514208,102.1040263806366,-0.007968522089231045,122.69192306275392,-0.013468156768320805,98.78353658536585,-0.0013209632463992982
65,2001-08-30,79.76977754264391,-0.017803577526200876,93.68693550200341,-0.010078952897797477,102.0038225806578,-0.0009813893098128412,122.59373578733923,-0.0008002749729862924,98.57709059233449,-0.002089882587398173
66,2001-08-31,80.10939406609707,0.004257458575355866,93.88616245452404,0.002126517976632547,102.24114494860984,0.002326602689466828,123.97754879851098,0.011287795434933301,98.63458188153311,0.0005832114627564167
67,2001-09-03,80.10939406609707,0.0,93.88616245452404,0.0,101.90622665316171,-0.003275768240041499,123.75707354290708,-0.0017783482391817707,98.63458188153311,0.0005832114627564167
68,2001-09-04,80.06246213446408,-0.0005858480416698342,93.54739209968812,-0.0036083097442608514,101.73873524673938,-0.001643583634907686,122.93226591697683,-0.006664731173077421,98.56271777003485,-0.0007285894067515786
69,2001-09-05,79.98993096739494,-0.0009059322575831752,93.55130606528604,4.1839387609599044e-05,102.13102641925822,0.0038558683825531403,124.42158432013102,0.012114951205406177,98.54311846689896,-0.00019885108263373308
70,2001-09-06,78.10668054714084,-0.023543593518310924,92.51156107182777,-0.011114168654499323,101.89366645178818,-0.0023240730637098528,124.89806379148266,0.003829556374444376,98.26872822299651,-0.0027844688515171745
71,2001-09-07,76.57200638274254,-0.019648436646492184,91.6089900936314,-0.009756304701156182,101.78796097107286,-0.001037409727181915,125.86960061408854,0.007778637979751757,98.00087108013938,-0.002725761772853108
72,2001-09-10,77.07631132083506,0.0065860222542917235,91.88290820103742,0.0029900788899217545,100.29302164767012,-0.014686799000007467,122.9174855084772,-0.02345375762859858,98.09886759581882,0.0009999555575308516
73,2001-09-11,77.07631132083506,0.0,91.88290820103742,0.0,98.66476712273086,-0.01623497326323775,121.22430807726442,-0.013774911065000617,98.09886759581882,0.0009999555575308516
74,2001-09-12,77.07631132083506,0.0,91.88290820103742,0.0,99.03717612796838,0.003774488260579023,122.00197711298948,0.00641512455760429,98.09886759581882,0.0009999555575308516
75,2001-09-13,77.07631132083506,0.0,91.88290820103742,0.0,98.53218667657849,-0.005098988795251835,121.46364170468824,-0.0044125138054333934,98.09886759581882,0.0009999555575308516
76,2001-09-14,77.07631132083506,0.0,92.26899167679252,0.004201907441919062,96.52589662097712,-0.020361773378548942,120.59325389148665,-0.007165830045815169,98.09886759581882,0.0009999555575308516
77,2001-09-17,73.09861678797844,-0.05160722490077674,89.54280417811408,-0.029546085300552027,95.39266646533622,-0.01174016709827308,117.85638468058201,-0.022695044064134473,97.47691637630662,-0.00634004484205386
78,2001-09-18,72.6506301678455,-0.006128523901243077,89.104795725086,-0.004891609739592351,96.45717291062532,0.01115920630728895,118.47912902575186,0.005283925405124457,97.31750871080139,-0.0016353375899771372
79,2001-09-19,71.41546705805038,-0.01700140944327,88.3982739718287,-0.007929110296567288,97.39769418515472,0.009750661834147412,119.59242126005483,0.009396526151546958,97.15156794425087,-0.0017051481151623138
80,2001-09-20,69.06545724501015,-0.032906174388385834,86.75553719332345,-0.018583358075846212,96.22671348405332,-0.012022673749086388,118.1208564452283,-0.012304833360858303,96.75958188153311,-0.004034788846050352
81,2001-09-21,67.66987225981504,-0.020206700148878598,85.90138288498679,-0.009845530740398623,95.58252553911798,-0.00669448141385498,117.47805844858932,-0.005441867050270166,96.5701219512195,-0.001958048253511091
82,2001-09-24,70.47426850184726,0.04144231617971572,87.74869188893683,0.02150499726440258,96.61764489059641,0.010829587789608963,115.48011837461726,-0.01700692112515967,96.94120209059233,0.0038425978126057636
83,2001-09-25,71.13216885255679,0.009335327129962101,88.2549827405142,0.005769782325851347,96.68782400642326,0.000726359205984739,115.18279992931647,-0.0025746288580713594,97.05357142857143,0.0011591494179543638
84,2001-09-26,70.76652643974353,-0.005140324254292894,88.14803390696832,-0.0012118163782357527,95.53777025955686,-0.011894504387543026,114.13403995203521,-0.009105178706585115,96.96080139372822,-0.0009558642044562582
85,2001-09-27,71.63007398179026,0.01220276853325597,88.85678222683069,0.008040432536593922,95.31543818886871,-0.002327164116182723,113.92767951004441,-0.001808053426282985,97.07970383275261,0.0012262938972789073
86,2001-09-28,73.29487759298907,0.023241684932812312,89.91548859960035,0.011914750300849652,95.30757520094544,-8.24943794277555e-05,113.72301601103527,-0.0017964334908716628,97.40635888501743,0.0033648130285561795
87,2001-10-01,73.11696290670771,-0.002427382269049261,89.8611083841275,-0.0006047925259573539,94.95819358577383,-0.0036658325892247046,112.77673375220462,-0.008320938821555934,97.29398954703834,-0.0011536139864516404
88,2001-10-02,74.06882781100923,0.013018386793718806,90.60233169126383,0.008248544008246927,95.05403203254767,0.001009269902415122,112.80104100389687,0.0002155342762955037,97.44555749128921,0.001557834609892339
89,2001-10-03,75.64574071387719,0.021289832031520017,91.711355081083,0.012240561242929937,94.24127269562022,-0.008550498275014196,111.0042572483533,-0.01592878700012612,97.66506968641116,0.0022526649831273726
90,2001-10-04,75.4486266010187,-0.0026057529610827856,91.58355980864107,-0.0013934509235954406,94.33198128824445,0.0009625145122689194,111.23840744983212,0.0021093803722767035,97.70688153310104,0.00042811464553427214
91,2001-10-05,75.59710216654845,0.0019679028263153153,91.69007846257406,0.0011630761476792983,94.06323975723168,-0.0028488909841889454,110.24480623821901,-0.00893217760296705,97.71341463414635,6.686428778390763e-05
92,2001-10-08,74.93066873736022,-0.008815594911561697,91.24923635393571,-0.004807958680265401,93.89433536893706,-0.0017956471489877224,110.43474933798467,0.0017229210721747545,97.62848432055749,-0.0008691776242478744
93,2001-10-09,74.511267930131,-0.005597184895002938,90.85660266106918,-0.004302870999858044,93.54352425717062,-0.0037362329728201082,110.0572774194739,-0.0034180538351702427,97.5448606271777,-0.0008565501550266141
94,2001-10-10,76.32156052939202,0.02429555488115609,92.07433967023573,0.013402845511505612,94.28696425634627,0.007947530361714694,111.52497538071235,0.013335764754968782,97.8427700348432,0.0030540758964650028
95,2001-10-11,77.55203044602382,0.016122179736588915,92.76685938414036,0.007521310675535631,94.81807708390012,0.0056329401603161244,112.50056863999386,0.008747755881147956,98.07796167247386,0.002403771250005571
96,2001-10-12,77.12196329069619,-0.005545530566436474,92.51091340430386,-0.0027590238748586016,95.54560334200961,0.007672864505211763,112.77770010334191,0.002463378333978694,97.97865853658536,-0.0010124918401150929
97,2001-10-15,76.99738034490684,-0.0016154016375302671,92.56394303369524,0.0005732256599781937,96.46064546413172,0.009577019665119257,113.98300425347435,0.010687433322615902,97.9969512195122,0.00018670068768100734
98,2001-10-16,77.56141683235042,0.007325398408582151,93.03512777638682,0.005090370259184462,97.71990214253401,0.013054615924901203,114.539920368966,0.004885957508657945,98.07012195121952,0.0007466633481629792
99,2001-10-17,76.04210220921382,-0.01958853622311474,92.06487764122011,-0.010428857984682294,98.37453415682205,0.006699065389291992,115.45554328130501,0.007993919581832598,97.8048780487805,-0.0027046351851276462
100,2001-10-18,75.41150770963623,-0.008292702085519021,91.66746210797481,-0.004316689962854614,98.15430772143094,-0.002238652892018189,114.96685569208503,-0.004232690569298203,97.73824041811847,-0.0006813323833274598
101,2001-10-19,75.77459019890587,0.004814682802360304,91.84225410593149,0.001906805249509258,97.8795012817539,-0.0027997389626236435,115.18392593735929,0.0018881115254263392,97.77351916376307,0.00036095130722313407
102,2001-10-22,76.99908696060258,0.01615972793099174,92.66833890192325,0.008994604978215692,98.02872748145805,0.0015245909281309533,115.3949653219289,0.001832194751586913,97.96428571428572,0.0019511065179431686
103,2001-10-23,76.61723169867973,-0.004959218050445635,92.38460794746051,-0.003061789580182661,98.36577603843094,0.003438263105441708,115.47839172466172,0.0007229639742087901,97.91594076655052,-0.0004934956385657108
104,2001-10-24,76.64965739689889,0.0004232167816593524,92.53475186335874,0.0016252048824367815,98.20415501084824,-0.0016430615819017502,116.03111667256692,0.004786392845018916,97.90940766550523,-6.672152658848685e-05
105,2001-10-25,77.76023756090466,0.014489042765776228,93.35138548032603,0.008825155960575426,98.50462162302215,0.0030596120107211355,116.11636078993709,0.000734666008694207,98.09233449477352,0.0018683274021353835
106,2001-10-26,78.0972941608142,0.0043345623738038075,93.58524411547205,0.0025051436991827547,98.82492426583595,0.0032516509127824555,116.7310619541232,0.0052938376642561735,98.16289198606272,0.000719296687683002
107,2001-10-29,76.14151257349094,-0.02504288539492816,92.38750711390793,-0.012798353125908046,98.85232893137965,0.00027730520157032146,117.19255634910618,0.003953484079193492,97.85714285714286,-0.0031147119113327237
108,2001-10-30,74.76512701487296,-0.018076677387903306,91.57355638075497,-0.008810181793837302,98.58955142328942,-0.002658283430759023,116.66409678480457,-0.004509327049129097,97.64547038327527,-0.00216307637528923
109,2001-10-31,74.7728067855038,0.00010271861946176131,91.86871804370625,0.003223219394516308,99.3078480709977,0.0072857279228739635,117.36224678013741,0.005984274636100073,97.66114982578398,0.00016057521610757242
110,2001-11-01,76.59589900248291,0.02438175448206592,93.11412231866677,0.01355634759557689,99.8944271069706,0.005906673514398886,117.42861862548645,0.0005655297778457413,97.92770034843205,0.002729340409400871
111,2001-11-02,76.82842539102812,0.0030357550674831035,93.02974867101372,-0.0009061315894091093,100.19056876964753,0.0029645463841523334,117.69668411399861,0.002282795213380595,97.94860627177701,0.00021348324601278001
112,2001-11-05,77.99745714261313,0.015216135767915029,93.9473192253449,0.009863195025668903,100.91955611108796,0.007276007616210611,117.95403839596197,0.0021865890606918015,98.1341463414634,0.0018942594157143056
113,2001-11-06,79.19294143748219,0.015327221407785085,94.84398721816109,0.009544370187566598,101.49879277135159,0.005739587871611551,118.36332442827734,0.0034698772325321148,98.32491289198606,0.0019439365158266941
114,2001-11-07,78.99284074715614,-0.0025267490598770426,94.88805769084928,0.0004646628002555886,101.44346151155439,-0.0005451420483576497,118.68894550816253,0.0027510301983999508,98.30139372822299,-0.00023919841951858256
115,2001-11-08,79.2014745159609,0.0026411731345701295,94.87194576774348,-0.00016979927187776855,101.0474916157529,-0.00390335552337584,118.70101024651404,0.0001016500593198355,98.30923344947735,7.975188303066538e-05
116,2001-11-09,79.33501719415293,0.0016861135352361778,94.90423915151607,0.00034038917944867464,100.52175924331137,-0.005202824573228515,118.9668947112129,0.002239951152451569,98.33797909407666,0.0002924002516415669
117,2001-11-12,79.18696828254707,-0.0018661231426161384,94.8063055972923,-0.0010319197024215576,101.34601419007747,0.008199766428391042,119.8696984497438,0.0075886971810301684,98.31445993031359,-0.00023916663713996478
118,2001-11-13,80.74894829807727,0.01972521551724138,95.76015073009918,0.010060988315044428,101.48977837432665,0.0014185479853163763,120.46789531957822,0.004990392714512515,98.54965156794425,0.0023922385150401126
119,2001-11-14,80.92728963828259,0.002208590253671039,95.67262651844123,-0.0009139940882574304,102.71893390634392,0.012111126378498538,121.03847441700563,0.004736358146822273,98.63327526132404,0.0008485437751359903
120,2001-11-15,81.00451399851502,0.0009542437486489419,95.30389612808142,-0.003854084535755309,104.4542268827746,0.016893603841457994,120.7978068671951,-0.001988355776704309,98.59015679442508,-0.0004371594351371133
121,2001-11-16,80.74340179706611,-0.0032234277888970597,94.86029067087905,-0.004654641365408496,104.39314215916015,-0.0005847989635020534,121.22222449270461,0.0035134547266748584,98.58493031358886,-5.301219722297912e-05
122,2001-11-19,81.67094742770327,0.011487571863374901,95.78313901253412,0.00972850004072745,104.32933699861789,-0.0006112006902233569,121.25679821940467,0.00028520947247701045,98.72343205574913,0.0014048977031246856
123,2001-11-20,81.04717939090864,-0.0076375756182675,95.18370524514225,-0.00625823890897359,103.88502852752693,-0.0042587107698849325,121.52838291671634,0.002239748214531101,98.62543554006969,-0.0009926368405031027
124,2001-11-21,80.62948519937515,-0.005153716571909994,94.70709604725222,-0.005007256196452259,103.77822648346809,-0.0010280792677507256,120.79957580741231,-0.005997011494865978,98.5418118466899,-0.0008478917524862295
125,2001-11-22,80.62948519937515,0.0,94.70709604725222,0.0,103.86885822679913,0.0008733213738767454,120.92093231349378,0.0010046103661403016,98.5418118466899,-0.0008478917524862295
126,2001-11-23,81.62444214999424,0.012339864854138849,95.28949099549502,0.006149433068375565,103.81141739770774,-0.0005530130018948087,120.62623272688455,-0.002437126318586502,98.70775261324042,0.0016839630146916473
127,2001-11-26,82.15349301567505,0.006481525040117564,95.6451635049138,0.003732547059523972,104.79355036839041,0.009460741364507808,121.13081382116977,0.004183012955628396,98.79137630662021,0.0008471846553679274
128,2001-11-27,81.5638572927953,-0.007177244706652264,95.36928713223338,-0.002884373475573021,104.07061577145035,-0.006898655445861546,121.12081487246732,-8.254669796248226e-05,98.75348432055749,-0.0003835556045409527
129,2001-11-28,80.01211697143955,-0.019024852095767875,94.32569463279715,-0.010942647584114229,103.67324427313166,-0.003818287182919766,120.37193371684711,-0.006182926992430948,98.46341463414635,-0.0029373109050974122
130,2001-11-29,80.8923040165198,0.011000671878166113,95.2234426791059,0.009517534430078856,103.84767735112324,0.0016825274371854437,120.46856202124584,0.000802747795229708,98.66986062717771,0.0020966771647972227
131,2001-11-30,80.83598569856024,-0.0006962135476826781,95.22303240400973,-4.308551388443327e-06,103.43539453636387,-0.003970072564698612,120.29555857817971,-0.0014360878901802376,98.62543554006969,-0.00045023968642143863
132,2001-12-03,80.12347364558688,-0.008814292877312502,94.81346213392368,-0.004301168107610054,102.78959754380091,-0.006243481696547537,119.26072172203342,-0.00860245272874105,98.53135888501743,-0.0009538782215470221
133,2001-12-04,81.23618707921231,0.013887483692323954,95.67509696704875,0.009087684530578732,103.29956882148025,0.004961312135326024,119.29071291671954,0.0002514758778335846,98.70905923344948,0.0018034902841381761
134,2001-12-05,83.17404920173024,0.02385466615547016,96.51018406321322,0.008728364251902265,103.7551992036669,0.004410767512244451,119.25448178247962,-0.0003037213321478438,99.04616724738676,0.0034151679344851527
135,2001-12-06,82.93426969647814,-0.0028828643976505086,96.16319984421607,-0.003595311959718961,104.57787076269324,0.007928967081557659,119.42752030110867,0.0014510022268570122,99.02003484320558,-0.00026384064025331
136,2001-12-07,82.27764930754043,-0.007917359028310034,95.48183861284545,-0.007085467543451296,104.14469136167853,-0.004142170784846799,118.94690431510719,-0.004024331952884208,98.98998257839722,-0.000303496811084214
137,2001-12-10,80.90553028816181,-0.01667669204123534,94.63386618471574,-0.008880981351521933,103.87684553564885,-0.0025718624975273885,118.14975799446194,-0.006701698755719576,98.72604529616724,-0.002666302946572885
138,2001-12-11,80.66873736037725,-0.002926782964541186,94.5996962828939,-0.0003610747737511355,103.97955391890878,0.000988751465548443,118.46631972605891,0.002679326110949898,98.69076655052265,-0.0003573398036835762
