,Dates,SPX Index,LBUSTRUU Index,SPGSCI Index,RMSG Index,LP01TREU Index,TWSE Index,IBOV Index,SASEIDX Index,NKY Index,MXDK Index,SMI Index,VNINDEX Index,SPX Index Daily Returns,LBUSTRUU Index Daily Returns,SPGSCI Index Daily Returns,RMSG Index Daily Returns,LP01TREU Index Daily Returns,TWSE Index Daily Returns,IBOV Index Daily Returns,SASEIDX Index Daily Returns,NKY Index Daily Returns,MXDK Index Daily Returns,SMI Index Daily Returns,VNINDEX Index Daily Returns
2909,2011-09-22,2294.96,1472.68,138.99,373.33,114.5,1906.49,1418.78,297.38,383.94,3202.49,749.61,251.78,-0.03322071597678011,0.0050433702543524195,-0.08081476092851003,-0.03277371884553615,-0.017673301304049427,-0.047911787178578025,-0.05587127513741563,0.0,-0.028024606971975397,-0.0485260649707947,-0.05569272631075062,0.009178724598180255
2910,2011-09-23,2309.84,1464.69,135.75,378.46,113.8,1841.78,1403.74,297.38,383.94,3191.05,752.12,244.48,0.006483773137658133,-0.005425482793274816,-0.023311029570472708,0.013741194117804723,-0.006113537117903967,-0.03394195616027362,-0.010600656902409078,0.0,0.0,-0.0035722203660275564,0.003348407838742906,-0.02899356581142276
2911,2011-09-26,2366.08,1458.46,136.19,385.11,113.78,1785.73,1424.9,294.9,373.54,3211.29,768.84,240.3,0.02434800678834881,-0.004253459776471513,0.0032412523020257655,0.017571209639063667,-0.00017574692442878792,-0.030432516370033302,0.015074016555772562,-0.008339498285022562,-0.0270875657654841,0.006342739850519363,0.0222304951337553,-0.0170975130890052
2912,2011-09-27,2392.46,1452.63,143.92,390.18,114.59,1861.39,1466.06,296.48,386.18,3378.89,804.64,242.47,0.01114924262915884,-0.003997367085830206,0.05675893971657242,0.013165069720339595,0.007119001582000406,0.04236922715080116,0.028886237630710854,0.0053577483892846,0.03383841087969164,0.052190864107570345,0.04656365433640275,0.009030378693299923
2913,2011-09-28,2341.49,1453.98,137.44,376.53,114.35,1863.89,1440.21,295.44,390.65,3331.51,801.73,239.73,-0.021304431422051073,0.0009293488362487334,-0.04502501389660918,-0.03498385360602807,-0.002094423597172601,0.0013430823202016384,-0.017632293357706996,-0.0035078251484080836,0.011574913252887287,-0.01402235645433847,-0.0036165241598726805,-0.011300367055718241
2914,2011-09-29,2361.43,1456.67,138.72,385.39,114.43,1871.04,1433.06,295.44,394.3,3352.77,810.37,235.12,0.008515944975208134,0.0018500942241297391,0.0093131548311991,0.023530661567471522,0.0006996064713600259,0.003836063286996483,-0.004964553780351544,0.0,0.009343402022270686,0.006381490675399393,0.010776695396205627,-0.019229967046260343
2915,2011-09-30,2299.97,1458.63,132.5,371.42,114.63,1881.99,1379.89,295.44,391.55,3295.11,791.34,234.82,-0.026026602524741427,0.001345534678410365,-0.04483852364475205,-0.0362489945250265,0.0017477934108187654,0.005852360184710026,-0.03710242418321619,0.0,-0.006974384986051185,-0.01719772009413112,-0.02348310031220302,-0.0012759441987071352
2916,2011-10-03,2231.81,1465.87,130.39,348.6,113.33,1815.51,1313.2,289.77,385.64,3248.46,775.27,230.45,-0.029635169154380248,0.004963561698305696,-0.015924528301886842,-0.06143987938183182,-0.011340835732356225,-0.035324310968708694,-0.048329939342991124,-0.019191714053614972,-0.015093857744860273,-0.014157342243506288,-0.02030732681274805,-0.018609999148283762
2917,2011-10-04,2284.56,1462.66,126.61,368.1,110.74,1821.0,1314.62,285.94,379.62,3182.84,759.05,227.52,0.02363552452941775,-0.002189825837215942,-0.028989953217271158,0.0559380378657488,-0.02285361334156888,0.0030239436852455004,0.0010813280536092762,-0.013217379300824783,-0.01561041385748363,-0.020200341084698592,-0.020921743392624537,-0.012714254719027873
2918,2011-10-05,2328.4,1456.56,132.91,363.52,110.45,1807.93,1361.7,288.33,375.41,3194.66,767.74,226.53,0.01918969079385091,-0.004170483912871115,0.04975910275649631,-0.012442271121977821,-0.0026187466136896598,-0.007177375068643577,0.03581263026578041,0.008358396866475326,-0.011090037405826814,0.0037136645260207324,0.011448521177788162,-0.004351265822784889
2919,2011-10-06,2373.08,1453.15,138.61,376.41,110.91,1848.64,1419.47,288.33,384.3,3204.07,788.94,229.79,0.019189142758976097,-0.002341132531443857,0.042886163569332725,0.03545884683098599,0.004164780443639549,0.022517464724851166,0.042424910038922015,0.0,0.023680775685250843,0.002945540370493438,0.027613514992054666,0.014391029885666207
2920,2011-10-07,2352.95,1449.01,138.65,361.77,111.64,1881.06,1412.04,288.33,388.61,3206.64,790.57,227.26,-0.008482647024120604,-0.0028489832432990747,0.00028857946757088193,-0.03889375946441387,0.006581913263006056,0.017537216548381362,-0.005234348031307512,0.0,0.011215196461098031,0.0008021048229283068,0.002066063325474765,-0.011010052656773572
2921,2011-10-10,2436.66,1449.01,143.54,385.63,112.52,1881.06,1503.14,297.07,388.61,3333.98,822.57,228.36,0.03557661658768785,0.0,0.035268662098809855,0.06595350637145159,0.00788247939806519,0.0,0.06451658593240994,0.030312489161724354,0.0,0.03971134895092687,0.04047712410033277,0.004840271055179146
2922,2011-10-11,2438.08,1446.91,145.74,375.69,113.87,1935.23,1510.39,295.89,398.41,3291.88,820.38,226.74,0.0005827649323253414,-0.001449265360487395,0.015326738191445033,-0.025776002904338347,0.011997867045858701,0.02879759284658645,0.004823236691193111,-0.003972127781331047,0.025218084969506727,-0.01262755025525042,-0.002662387395601651,-0.0070940620073568494
2923,2011-10-12,2463.33,1444.41,146.06,384.57,115.28,1932.08,1510.39,295.02,392.26,3413.83,843.42,221.25,0.010356510040687716,-0.0017278199749811707,0.0021956909564977423,0.023636508823764224,0.012382541494686983,-0.0016277135017543909,0.0,-0.002940281861502636,-0.015436359529128363,0.037045700329294995,0.028084546185913828,-0.024212754697009786
2924,2011-10-13,2455.93,1449.15,144.99,380.34,116.72,1952.23,1541.79,295.02,400.18,3355.85,826.31,222.75,-0.0030040636049575298,0.003281616715475444,-0.007325756538408834,-0.01099929791715426,0.012491325468424685,0.010429174775371752,0.020789332556491846,0.0,0.020190689848569976,-0.01698385684114323,-0.020286452775604147,0.006779661016949046
2925,2011-10-14,2500.35,1446.29,150.95,392.6,117.35,1932.42,1566.14,295.02,393.03,3373.25,838.89,224.14,0.018086834722488065,-0.0019735707138668346,0.041106283191944204,0.03223431666403753,0.005397532556545626,-0.010147369930797012,0.015793331128104438,0.0,-0.017866959868059418,0.005184975490561294,0.015224310488799686,0.00624017957351275
2926,2011-10-17,2450.07,1450.95,148.99,380.18,119.62,1970.12,1518.18,296.73,404.17,3284.23,828.59,221.84,-0.020109184714139916,0.003222037074169126,-0.01298443193110288,-0.031635252165053473,0.01934384320409044,0.019509216422930686,-0.030623060518216838,0.005796217205613408,0.02834389232374135,-0.026389979989624224,-0.012278129432941043,-0.010261443740519294
2927,2011-10-18,2502.14,1451.06,150.69,398.22,118.99,1939.61,1543.19,297.96,395.77,3311.08,820.63,215.55,0.021252454011517985,7.581239877318957e-05,0.011410161755822434,0.04745120732284702,-0.0052666778130747716,-0.015486366312711941,0.016473672423559682,0.004145182489131427,-0.020783333745701182,0.008175432293109797,-0.009606681229558656,-0.02835376848178861
2928,2011-10-19,2469.62,1452.13,146.46,391.82,120.07,1942.15,1535.0,295.13,397.89,3292.99,821.0,212.81,-0.012996874675277992,0.000737391975521362,-0.028070873979693323,-0.016071518256240314,0.009076392974199488,0.0013095416088801937,-0.005307188356586057,-0.009497919183782955,0.005356646537130194,-0.0054634741534485,0.0004508731096839469,-0.01271166782649047
2929,2011-10-20,2481.4,1451.51,145.75,395.13,120.55,1906.07,1488.14,295.13,391.86,3275.57,818.64,214.73,0.004769964609940169,-0.0004269590188207273,-0.004847739997268952,0.008447756622939062,0.003997668026984202,-0.01857734984424486,-0.03052768729641686,0.0,-0.015154942320741882,-0.005290025174689128,-0.0028745432399512882,0.00902213241858929
2930,2011-10-21,2530.02,1450.76,148.09,411.48,121.33,1902.72,1538.69,295.13,396.2,3377.17,847.83,219.75,0.019593777706133686,-0.0005167032951891581,0.016054888507718745,0.04137878672841855,0.006470344255495641,-0.001757543007339657,0.03396857822516686,0.0,0.011075384065737603,0.03101750229731004,0.03565669891527423,0.02337819587388812
2931,2011-10-24,2563.92,1449.3,153.92,424.24,122.48,1974.14,1600.17,296.77,406.36,3437.24,857.62,223.21,0.013399103564398773,-0.001006369075519098,0.03936795192112896,0.03101001263730918,0.009478282370394941,0.037535738311469835,0.0399560665241212,0.00555687324229992,0.025643614336194,0.017787082083519534,0.01154712619275089,0.01574516496018208
2932,2011-10-25,2510.5,1457.19,155.42,414.47,123.51,1980.06,1583.02,298.38,402.88,3459.59,845.38,219.24,-0.02083528347218322,0.005444007451873345,0.009745322245322319,-0.02302941731095598,0.00840953625081653,0.002998774149756356,-0.010717611253804327,0.005425076658691852,-0.008563835023132294,0.006502309992901356,-0.014272055222592783,-0.017785941490076618
2933,2011-10-26,2538.04,1453.54,150.9,419.79,124.21,1990.99,1601.22,297.9,401.29,3463.1,837.83,221.01,0.0109699263095,-0.0025048209224604046,-0.02908248616651643,0.012835669650396841,0.005667557282811098,0.005520034746421931,0.011497012040277532,-0.001608686909310375,-0.003946584590945101,0.0010145710907938366,-0.008930894982138171,0.008073344280240757
2934,2011-10-27,2628.65,1446.28,158.52,444.72,127.47,2005.58,1713.4,297.9,413.18,3695.64,886.73,223.35,0.035700776977510174,-0.004994702588164035,0.05049701789264427,0.05938683627528052,0.02624587392319455,0.0073280126972008475,0.07005907995153704,0.0,0.029629445039746738,0.06714793104443983,0.05836506212477466,0.010587756210126198
2935,2011-10-28,2629.78,1453.08,156.72,444.69,129.09,2031.5,1753.08,297.9,420.79,3722.71,888.42,229.56,0.00042987845472008956,0.004701717509749015,-0.011355034065102299,-6.745817593101222e-05,0.012708872675923688,0.012923942201258587,0.0231586319598458,0.0,0.01841812285202571,0.007324847658321643,0.0019058789033865597,0.02780389523169924
2936,2011-10-31,2562.26,1460.31,154.91,439.37,129.02,2018.9,1713.28,302.84,402.55,3539.64,857.6,227.32,-0.025675151533588347,0.00497563795523992,-0.01154925982644206,-0.011963390226899628,-0.0005422573398403685,-0.0062023135614077685,-0.02270290003878883,0.016582745887881778,-0.04334703771477466,-0.049176540745854536,-0.034690799396681626,-0.009757797525701384
2937,2011-11-01,2487.88,1468.39,152.45,419.71,125.17,2011.56,1633.94,298.37,391.86,3406.53,820.04,219.51,-0.029029060282719232,0.005533071745040585,-0.015880188496546488,-0.04474588615517683,-0.029840334831809034,-0.003635643172024472,-0.04630883451624945,-0.014760269449214047,-0.02655570736554469,-0.03760551920534283,-0.04379664179104481,-0.034356853774414886
2938,2011-11-02,2529.79,1467.76,152.97,432.14,124.99,2009.22,1633.94,302.27,382.17,3395.62,823.95,217.13,0.0168456677974822,-0.00042904133098164987,0.003410954411282363,0.029615687021991466,-0.0014380442598067589,-0.001163276263198676,0.0,0.013071019204343504,-0.02472821926198132,-0.0032026725142594303,0.0047680600946296,-0.010842330645528642
2939,2011-11-03,2579.73,1464.62,156.11,438.81,125.13,1967.31,1660.97,302.27,382.17,3497.76,839.17,217.72,0.019740768996636016,-0.0021393143293182426,0.020526900699483708,0.015434812792150643,0.001120089607168584,-0.020858840744169438,0.016542835110224363,0.0,0.0,0.030079926493541853,0.018471994659869928,0.0027172661539169862
2940,2011-11-04,2562.92,1466.11,157.17,434.2,126.2,2016.94,1672.86,302.27,390.84,3507.35,832.29,219.23,-0.0065161858023901065,0.0010173287269052977,0.006790083915187761,-0.010505685832136957,0.008551106848877277,0.02522734088679468,0.007158467642401689,0.0,0.022686239108250073,0.002741754723022627,-0.008198577165532628,0.006935513503582458
2941,2011-11-07,2579.88,1468.11,159.75,435.24,125.77,2016.88,1678.72,302.27,389.36,3512.6,812.98,219.37,0.006617451968847998,0.0013641541221327547,0.016415346440160405,0.0023952095808383866,-0.0034072900158479413,-2.9748034150678393e-05,0.00350298291548623,0.0,-0.003786715791628148,0.0014968566011375195,-0.023201047711735034,0.0006385987319255104
2942,2011-11-08,2612.95,1463.63,161.85,441.71,126.09,2011.84,1681.88,302.27,384.93,3574.84,823.11,217.81,0.012818425663209121,-0.003051542459352352,0.013145539906103343,0.014865361639555097,0.0025443269460125872,-0.002498909206298916,0.0018823865802517492,0.0,-0.011377645366755673,0.017719068496270696,0.012460331127456925,-0.007111273191411804
2943,2011-11-09,2513.67,1467.04,158.58,416.67,125.38,1996.63,1619.24,302.27,390.98,3519.56,801.71,215.15,-0.03799536921869906,0.0023298237942648292,-0.02020389249304899,-0.05668877770482883,-0.005630898564517484,-0.007560243359312824,-0.037244036435417516,0.0,0.015717143376717813,-0.015463629141444168,-0.025998955182174877,-0.012212478765896817
2944,2011-11-10,2536.55,1462.27,160.18,417.33,124.29,1923.95,1608.65,302.27,377.25,3477.35,795.64,212.05,0.009102229011763718,-0.0032514450867051625,0.010089544709295017,0.0015839873281013883,-0.008693571542510714,-0.03640133625158393,-0.006540105234554394,0.0,-0.03511688577420846,-0.011992976394776589,-0.007571316311384524,-0.0144085521729026
2945,2011-11-11,2587.96,1462.27,161.98,431.29,124.63,1944.58,1664.07,302.27,380.68,3579.31,813.07,208.46,0.020267686424474185,0.0,0.011237357972281092,0.03345074641171264,0.0027355378550164566,0.0107227318797265,0.034451247940819885,0.0,0.00909211398276999,0.029321178483615373,0.021906892564476532,-0.016929969346852203
2946,2011-11-14,2562.59,1463.2,160.09,419.77,125.23,1982.26,1632.44,303.72,386.66,3572.45,808.67,204.59,-0.00980308814664832,0.0006359974560101733,-0.011668107173725017,-0.026710565976489242,0.004814250180534385,0.019376934865112272,-0.019007613862397577,0.004797035762728941,0.015708731743196536,-0.0019165705121937382,-0.005411588178139803,-0.01856471265470594
2947,2011-11-15,2575.9,1461.39,162.28,425.55,124.26,1971.18,1632.44,303.06,383.29,3565.03,801.24,201.9,0.005193963919315925,-0.0012370147621650895,0.013679805109625853,0.013769445172356454,-0.007745747824003835,-0.005589579570792869,0.0,-0.002173054128802976,-0.008715667511508873,-0.00207700597629068,-0.009187925853561985,-0.013148247714942052
2948,2011-11-16,2532.2,1463.11,164.72,418.65,123.66,1942.22,1629.67,302.55,378.71,3565.19,804.27,204.32,-0.016964944291315787,0.0011769616597894217,0.015035740695094946,-0.016214310891787154,-0.004828585224529336,-0.014691707505149254,-0.0016968464384602422,-0.0016828350821619376,-0.011949176863471633,4.48804077384235e-05,0.0037816384603863717,0.01198613174839025
2949,2011-11-17,2488.03,1465.03,157.14,409.43,123.49,1942.91,1583.83,302.55,379.95,3551.16,794.69,200.38,-0.017443329910749372,0.0013122731715318192,-0.04601748421563878,-0.02202316971217,-0.0013747371825975074,0.0003552635643748747,-0.028128394092055586,0.0,0.0032742731905679445,-0.003935274136862343,-0.011911422780906844,-0.01928347689898202
2950,2011-11-18,2487.18,1462.44,155.13,414.06,122.82,1897.41,1571.06,302.55,374.46,3540.78,792.65,195.61,-0.0003416357519806512,-0.0017678818863776646,-0.01279114165712103,0.011308404367046831,-0.005425540529597539,-0.023418480526632757,-0.00806273400554347,0.0,-0.014449269640742224,-0.0029229885445881676,-0.0025670387195008137,-0.02380477093522304
2951,2011-11-21,2439.06,1463.74,152.54,399.96,122.12,1842.71,1536.44,298.26,372.83,3479.01,770.81,195.18,-0.01934721250572935,0.0008889253576214173,-0.016695674595500587,-0.03405303579191432,-0.0056993974922650015,-0.028828771852156376,-0.022036077552735067,-0.014179474467030273,-0.004352934892912441,-0.017445308660803516,-0.02755314451523372,-0.0021982516231277005
2952,2011-11-22,2428.76,1464.22,155.03,397.48,120.95,1831.14,1529.23,294.99,370.68,3454.26,769.18,197.23,-0.0042229383451000135,0.0003279270908767007,0.016323587255801852,-0.006200620062006057,-0.009580740255486386,-0.006278795903858936,-0.004692666163338632,-0.010963588815127712,-0.005766703323230371,-0.007114092802262717,-0.0021146586058821137,0.010503125320217244
2953,2011-11-23,2372.97,1466.0,151.12,382.88,119.06,1771.07,1459.48,293.89,370.68,3400.69,753.85,202.54,-0.022970569344027525,0.0012156643127398947,-0.025220924982261472,-0.0367314078695784,-0.015626291856138952,-0.03280470089670928,-0.045611189945266584,-0.0037289399640666465,0.0,-0.0155083867456417,-0.019930315400816356,0.026922881914515973
2954,2011-11-24,2372.97,1466.0,151.12,382.88,118.14,1786.69,1440.2,293.89,361.68,3361.46,749.13,197.27,0.0,0.0,0.0,0.0,-0.007727196371577372,0.008819527178485442,-0.013210184449255924,0.0,-0.024279702168986672,-0.01153589418617984,-0.006261192544936067,-0.02601955169349257
2955,2011-11-25,2366.72,1460.76,150.25,384.88,117.44,1763.21,1429.38,293.89,357.64,3368.59,745.32,198.55,-0.002633830179058272,-0.003574351978171908,-0.0057570142932769075,0.005223568742164675,-0.005925173522938865,-0.013141619419149375,-0.007512845438133575,0.0,-0.011170095111700973,0.0021211021401414953,-0.005085899643586522,0.006488568966391162
2956,2011-11-28,2439.19,1463.0,153.68,396.38,117.38,1799.14,1483.66,296.01,363.21,3459.26,771.88,196.84,0.03062043672255288,0.0015334483419588985,0.022828618968386172,0.029879442943254952,-0.0005108991825613085,0.02037760675132283,0.037974506429361066,0.0072135833134847616,0.015574320545800324,0.02691630622901564,0.03563570010196959,-0.008612440191387627
2957,2011-11-29,2445.71,1461.55,157.09,395.18,117.01,1823.25,1476.34,295.56,374.64,3487.46,776.09,197.73,0.0026730185020436004,-0.000991114149008876,0.02218896408120763,-0.0030273979514606753,-0.003152155392741496,0.013400847071378452,-0.004933744928083406,-0.0015202189115232079,0.03146939786900149,0.008152032515624574,0.005454215681194086,0.004521438731964977
2958,2011-11-30,2556.35,1458.95,158.87,419.18,117.29,1803.24,1553.15,295.08,373.92,3645.37,803.91,196.67,0.04523839702990129,-0.0017789333242105299,0.01133108409192185,0.06073181841186304,0.0023929578668488993,-0.010974907445495674,0.052027310782069236,-0.0016240357287861107,-0.001921844971172204,0.04527937237989832,0.035846358025486635,-0.005360845597532027
2959,2011-12-01,2551.37,1456.36,157.46,412.83,118.05,1892.0,1592.27,295.08,382.26,3572.75,803.43,195.97,-0.0019480900502669707,-0.0017752493231434352,-0.008875180965569274,-0.015148623503029812,0.006479665785659394,0.04922251059204541,0.025187522132440465,0.0,0.022304236200256566,-0.01992116026631041,-0.0005970817628839775,-0.003559261707428596
2960,2011-12-02,2550.84,1462.05,158.99,414.2,118.92,1880.79,1596.89,295.08,383.37,3612.66,804.52,199.02,-0.00020773153247066745,0.003907001016232314,0.009716753461196603,0.0033185572753917647,0.007369758576874164,-0.005924947145877435,0.0029015179586378004,0.0,0.002903782765656837,0.011170666853264288,0.0013566832206912682,0.015563606674491082
2961,2011-12-05,2578.23,1463.62,158.67,418.21,121.04,1867.67,1636.51,303.07,387.29,3641.45,810.81,204.68,0.010737639365855811,0.0010738346841763224,-0.002012705201585141,0.009681313375180967,0.01782711066263043,-0.006975792087367538,0.024810725848367632,0.027077402738240552,0.010225108902626845,0.007969197212026602,0.00781832645552627,0.028439352828861342
2962,2011-12-06,2581.24,1461.69,159.53,417.81,121.69,1825.3,1644.59,302.36,380.89,3633.41,806.19,204.12,0.0011674676037436438,-0.001318648283024193,0.005420054200542035,-0.0009564572822265971,0.005370125578321172,-0.02268602054966895,0.00493733616048786,-0.00234269310720292,-0.016525084561956227,-0.0022079116835326262,-0.005698005698005604,-0.002735978112175075
2963,2011-12-07,2587.42,1466.57,157.12,423.71,122.81,1850.08,1621.68,304.63,389.57,3645.11,810.14,202.32,0.0023941981373294396,0.003338601208190406,-0.015106876449570539,0.014121251286469905,0.009203714356150972,0.013575850545115786,-0.013930523717157417,0.007507606826299806,0.022788731654808547,0.003220115538846491,0.004899589426810014,-0.00881834215167554
2964,2011-12-08,2530.66,1469.61,154.13,411.18,122.93,1835.87,1565.04,304.63,385.84,3592.15,802.14,198.02,-0.021936910126689968,0.0020728638933020793,-0.019030040733197584,-0.02957211300181717,0.0009771191271068513,-0.007680748940586346,-0.03492674263726514,0.0,-0.009574659239674599,-0.014529053992883623,-0.00987483644802134,-0.021253459865559376
2965,2011-12-09,2575.08,1464.48,154.58,422.23,122.28,1809.13,1593.29,304.63,379.34,3585.65,813.17,194.57,0.01755273327906548,-0.0034907220282931473,0.0029196133134368196,0.026873875188482055,-0.005287562027169956,-0.014565301464700586,0.01805065685222096,0.0,-0.016846361185983816,-0.0018095012736104588,0.013750716832473087,-0.01742248257751755
2966,2011-12-12,2535.31,1467.09,151.36,412.56,122.6,1824.44,1541.46,306.0,384.37,3515.84,796.06,193.14,-0.015444180374978633,0.0017822025565388255,-0.02083063785742012,-0.02290220969613721,0.0026169447170427684,0.008462631209476434,-0.03253017341475806,0.004497258969897944,0.013259872409975282,-0.019469273353506344,-0.021041110714856703,-0.007349540011307054
2967,2011-12-13,2512.93,1469.48,155.02,407.67,122.35,1807.31,1530.08,300.71,378.28,3519.43,791.35,190.26,-0.008827322891480804,0.0016290752441909806,0.024180761099365622,-0.0118528214077952,-0.002039151712887488,-0.00938918243406206,-0.007382611290594698,-0.01728758169934652,-0.015844108541249402,0.0010210931100389509,-0.005916639449287664,-0.01491146318732528
2968,2011-12-14,2483.56,1472.61,144.67,410.56,121.8,1809.08,1489.83,303.78,375.54,3408.43,775.86,187.38,-0.011687551981153455,0.002130005171897542,-0.06676557863501498,0.007089067137635796,-0.004495300367797328,0.000979356059558123,-0.026305814075081035,0.010209171627149072,-0.007243311832504928,-0.031539198108784694,-0.01957414544765279,-0.015137180700094621
2969,2011-12-15,2492.1,1471.29,143.22,418.51,121.87,1764.84,1491.68,303.78,368.83,3439.75,795.8,184.93,0.003438612314580647,-0.0008963676737221427,-0.010022810534319415,0.01936379579111458,0.0005747126436781436,-0.024454418820616053,0.001241752414705033,0.0,-0.017867603983597102,0.00918898143720126,0.025700512979145662,-0.013075034688867504
2970,2011-12-16,2500.5,1474.35,143.09,424.26,122.19,1768.7,1487.79,303.78,370.8,3426.79,790.7,186.1,0.003370651257975199,0.00207980751585346,-0.0009076944560815203,0.01373921770089126,0.002625748748666501,0.0021871671086330924,-0.002607797919124799,0.0,0.005341214109481518,-0.003767715677011396,-0.0064086453882884475,0.00632671821770403
2971,2011-12-19,2470.02,1476.38,143.72,418.93,122.55,1725.88,1457.05,306.17,363.81,3448.05,797.49,187.16,-0.012189562087582484,0.0013768779462137726,0.004402823397861466,-0.012563050959317312,0.002946231279155498,-0.024209871657149273,-0.020661518090590802,0.00786753571663712,-0.018851132686084182,0.006204056857875839,0.008587327684330237,0.005695862439548671
2972,2011-12-20,2547.1,1471.12,149.61,435.58,122.88,1737.7,1521.31,307.0,367.08,3510.37,809.26,186.08,0.031206225050809167,-0.003562768392961324,0.040982465905928356,0.039744109994509724,0.0026927784577723823,0.006848680093633375,0.0441028104732164,0.0027109122382988904,0.008988208130617625,0.018073983845941832,0.014758805753050108,-0.005770463774310675
2973,2011-12-21,2552.3,1468.15,152.14,435.93,123.6,1823.73,1505.87,309.71,372.91,3503.75,805.73,187.52,0.00204153743472979,-0.0020188699766162665,0.016910634315887796,0.0008035263327059727,0.005859375,0.0495079703055763,-0.010149147773958034,0.008827361563517933,0.015882096545712265,-0.0018858410936738457,-0.0043620097372908395,0.007738607050730817
2974,2011-12-22,2574.89,1469.18,153.76,442.98,123.84,1824.39,1529.78,309.71,368.14,3468.04,808.43,181.96,0.008850840418445971,0.0007015631917719478,0.010648087288024133,0.0161723212442364,0.001941747572815622,0.000361895675346835,0.015877864623108362,0.0,-0.012791290123622456,-0.010191937210132007,0.003350998473433897,-0.029650170648464202
2975,2011-12-23,2599.08,1464.47,154.09,445.45,124.01,1862.52,1534.16,309.71,368.14,3516.74,817.37,178.5,0.0093945760789782,-0.003205869941055539,0.002146201873048925,0.005575872499887113,0.0013727390180877652,0.020900136483975373,0.002863156793787347,0.0,0.0,0.014042513927174927,0.01105847135806437,-0.01901516816882831
2976,2011-12-26,2599.08,1464.47,154.09,445.45,124.01,1855.51,1531.86,315.26,374.29,3516.74,817.37,175.61,0.0,0.0,0.0,0.0,0.0,-0.0037637179734982817,-0.0014991917401054877,0.017919989667753766,0.016705601130005077,0.0,0.0,-0.01619047619047609
2977,2011-12-27,2599.33,1466.6,157.03,448.07,124.01,1856.66,1539.59,314.33,372.67,3531.67,818.84,171.89,9.618788186593896e-05,0.0014544510983494074,0.019079758582646544,0.005881692670333338,0.0,0.000619775695091862,0.00504615304270617,-0.0029499460762545393,-0.004328194715327749,0.004245409100473774,0.001798451129843226,-0.02118330391207801
2978,2011-12-28,2566.26,1473.26,153.92,440.79,124.24,1844.01,1485.47,315.49,371.41,3513.8,811.26,174.12,-0.012722509262002024,0.0045411155052503815,-0.019805132777176437,-0.016247461334166435,0.0018546891379727093,-0.00681330992211826,-0.03515221584967421,0.0036903890815385143,-0.003381007325515828,-0.005059929155328713,-0.009256997704069181,0.012973413229391051
2979,2011-12-29,2594.88,1474.26,154.07,445.79,124.38,1853.9,1499.59,315.49,371.78,3521.03,812.63,174.24,0.011152416356877248,0.0006787668164478511,0.0009745322245322541,0.0113432700378866,0.0011268512556341648,0.005363311478788102,0.009505409062451564,0.0,0.0009962036563364585,0.0020576014571118684,0.001688731109631858,0.000689179875947632
2980,2011-12-30,2583.48,1476.09,153.71,443.44,124.65,1852.89,1499.59,315.49,379.39,3561.76,821.7,174.92,-0.004393266740658541,0.0012413007203613269,-0.002336600246641063,-0.0052715404114045405,0.0021707670043416005,-0.0005447974540158107,0.0,0.0,0.020469094625854112,0.011567637878688863,0.01116129111649844,0.0039026629935718926
2981,2012-01-02,2583.48,1476.09,153.71,443.44,124.65,1819.85,1525.53,314.25,379.39,3631.43,821.7,174.92,0.0,0.0,0.0,0.0,0.0,-0.017831603603020274,0.01729806147013524,-0.003930393990300818,0.0,0.01956055433268933,0.0,0.0
2982,2012-01-03,2625.05,1472.49,162.23,447.91,126.45,1846.89,1600.06,315.22,379.39,3676.5,845.66,173.75,0.016090699366745786,-0.0024388756783122467,0.0554290547134213,0.010080281436045446,0.014440433212996373,0.014858367447866616,0.04885515197996759,0.003086714399363588,0.0,0.012411088744654464,0.029159060484361676,-0.006688772010061683
2983,2012-01-04,2626.14,1471.54,163.64,438.39,127.5,1855.77,1612.56,314.84,387.23,3586.18,838.62,172.84,0.00041523018609157525,-0.0006451656717533227,0.008691364112679567,-0.021254269830992878,0.008303677342823335,0.004808082776992517,0.007812207042235952,-0.0012055072647676468,0.02066475131131562,-0.024566843465252286,-0.008324858690253678,-0.00523741007194245
2984,2012-01-05,2634.18,1471.46,160.17,444.27,127.67,1870.62,1572.69,314.84,380.22,3603.95,822.46,166.42,0.003061527565171751,-5.4364815091578755e-05,-0.02120508433145929,0.013412714706083628,0.0013333333333334085,0.008002069221940245,-0.02472466140794749,0.0,-0.018102936239444256,0.004955133317346094,-0.019269752688941266,-0.03714417958805838
2985,2012-01-06,2628.27,1473.9,160.4,441.6,127.99,1869.38,1562.59,314.84,375.27,3573.9,817.04,163.37,-0.002243582443113179,0.0016582170089571857,0.001435974277330443,-0.006009858869606255,0.0025064619722721115,-0.000662881825277073,-0.0064221175183921675,0.0,-0.01301877860186218,-0.008338073502684451,-0.006589986139143633,-0.01832712414373261
2986,2012-01-09,2634.5,1475.02,160.66,440.17,128.19,1864.71,1587.02,317.02,375.27,3629.8,816.1,165.39,0.0023703805164614344,0.0007598887305786395,0.0016209476309225757,-0.0032382246376811974,0.001562622079849918,-0.0024981544683264634,0.015634299464350798,0.006924151950197022,0.0,0.015641176305996263,-0.0011504944678349949,0.012364571218705933
