Dates,AGILENT TECHNOLOGIES INC,AMERICAN AIRLINES GROUP INC,APPLE INC,ABBVIE INC,AIRBNB INC-CLASS A,ABBOTT LABORATORIES,ARCH CAPITAL GROUP LTD,ACCENTURE PLC-CL A,ADOBE INC,ANALOG DEVICES INC,ARCHER-DANIELS-MIDLAND CO,AUTOMATIC DATA PROCESSING,AUTODESK INC,AMEREN CORPORATION,AMERICAN ELECTRIC POWER,AES CORP,AFLAC INC,AMERICAN INTERNATIONAL GROUP,ASSURANT INC,ARTHUR J GALLAGHER & CO,AKAMAI TECHNOLOGIES INC,ALBEMARLE CORP,ALIGN TECHNOLOGY INC,ALLSTATE CORP,ALLEGION PLC,APPLIED MATERIALS INC,AMCOR PLC,ADVANCED MICRO DEVICES,AMETEK INC,AMGEN INC,AMERIPRISE FINANCIAL INC,AMERICAN TOWER CORP,AMAZON.COM INC,ARISTA NETWORKS INC,ANSYS INC,AON PLC-CLASS A,SMITH (A.O.) CORP,APA CORP,AIR PRODUCTS & CHEMICALS INC,AMPHENOL CORP-CL A,APTIV PLC,ALEXANDRIA REAL ESTATE EQUIT,ATMOS ENERGY CORP,AVALONBAY COMMUNITIES INC,BROADCOM INC,AVERY DENNISON CORP,AMERICAN WATER WORKS CO INC,AXON ENTERPRISE INC,AMERICAN EXPRESS CO,AUTOZONE INC,BOEING CO/THE,BANK OF AMERICA CORP,BALL CORP,BAXTER INTERNATIONAL INC,BATH & BODY WORKS INC,BEST BUY CO INC,BECTON DICKINSON AND CO,FRANKLIN RESOURCES INC,BROWN-FORMAN CORP-CLASS B,BUNGE GLOBAL SA,BIOGEN INC,BIO-RAD LABORATORIES-A,BANK OF NEW YORK MELLON CORP,BOOKING HOLDINGS INC,BAKER HUGHES CO,BUILDERS FIRSTSOURCE INC,BLACKROCK INC,BRISTOL-MYERS SQUIBB CO,BROADRIDGE FINANCIAL SOLUTIO,BERKSHIRE HATHAWAY INC-CL B,BROWN & BROWN INC,BOSTON SCIENTIFIC CORP,BORGWARNER INC,BLACKSTONE INC,BOSTON PROPERTIES INC,CITIGROUP INC,CONAGRA BRANDS INC,CARDINAL HEALTH INC,CARRIER GLOBAL CORP,CATERPILLAR INC,CHUBB LTD,CBOE GLOBAL MARKETS INC,CBRE GROUP INC - A,CROWN CASTLE INC,CARNIVAL CORP,CADENCE DESIGN SYS INC,CDW CORP/DE,CELANESE CORP,CONSTELLATION ENERGY,CF INDUSTRIES HOLDINGS INC,CITIZENS FINANCIAL GROUP,CHURCH & DWIGHT CO INC,C.H. ROBINSON WORLDWIDE INC,CHARTER COMMUNICATIONS INC-A,THE CIGNA GROUP,CINCINNATI FINANCIAL CORP,COLGATE-PALMOLIVE CO,CLOROX COMPANY,COMERICA INC,COMCAST CORP-CLASS A,CME GROUP INC,CHIPOTLE MEXICAN GRILL INC,CUMMINS INC,CMS ENERGY CORP,CENTENE CORP,CENTERPOINT ENERGY INC,CAPITAL ONE FINANCIAL CORP,COOPER COS INC/THE,CONOCOPHILLIPS,CENCORA INC,COSTCO WHOLESALE CORP,CORPAY INC,CAMPBELL SOUP CO,COPART INC,CAMDEN PROPERTY TRUST,CHARLES RIVER LABORATORIES,SALESFORCE INC,CISCO SYSTEMS INC,COSTAR GROUP INC,CSX CORP,CINTAS CORP,CATALENT INC,COTERRA ENERGY INC,COGNIZANT TECH SOLUTIONS-A,CORTEVA INC,CVS HEALTH CORP,CHEVRON CORP,CAESARS ENTERTAINMENT INC,DOMINION ENERGY INC,DELTA AIR LINES INC,DAYFORCE INC,DUPONT DE NEMOURS INC,DEERE & CO,DECKERS OUTDOOR CORP,DISCOVER FINANCIAL SERVICES,DOLLAR GENERAL CORP,QUEST DIAGNOSTICS INC,DR HORTON INC,DANAHER CORP,WALT DISNEY CO/THE,DIGITAL REALTY TRUST INC,DOLLAR TREE INC,HEALTHPEAK PROPERTIES INC,DOVER CORP,DOW INC,DOMINO'S PIZZA INC,DARDEN RESTAURANTS INC,DTE ENERGY COMPANY,DUKE ENERGY CORP,DAVITA INC,DEVON ENERGY CORP,DEXCOM INC,ELECTRONIC ARTS INC,EBAY INC,ECOLAB INC,CONSOLIDATED EDISON INC,EQUIFAX INC,EVEREST GROUP LTD,EDISON INTERNATIONAL,ESTEE LAUDER COMPANIES-CL A,ELEVANCE HEALTH INC,EASTMAN CHEMICAL CO,EMERSON ELECTRIC CO,ENPHASE ENERGY INC,EOG RESOURCES INC,EPAM SYSTEMS INC,EQUINIX INC,EQUITY RESIDENTIAL,EQT CORP,EVERSOURCE ENERGY,ESSEX PROPERTY TRUST INC,EATON CORP PLC,ENTERGY CORP,ETSY INC,EVERGY INC,EDWARDS LIFESCIENCES CORP,EXELON CORP,EXPEDITORS INTL WASH INC,EXPEDIA GROUP INC,EXTRA SPACE STORAGE INC,FORD MOTOR CO,DIAMONDBACK ENERGY INC,FASTENAL CO,FREEPORT-MCMORAN INC,FACTSET RESEARCH SYSTEMS INC,FEDEX CORP,FIRSTENERGY CORP,F5 INC,FISERV INC,FAIR ISAAC CORP,FIDELITY NATIONAL INFO SERV,FIFTH THIRD BANCORP,FMC CORP,FOX CORP - CLASS B,FOX CORP - CLASS A,FEDERAL REALTY INVS TRUST,FIRST SOLAR INC,FORTINET INC,FORTIVE CORP,GENERAL DYNAMICS CORP,GENERAL ELECTRIC CO,GE HEALTHCARE TECHNOLOGY,GEN DIGITAL INC,GE VERNOVA INC,GILEAD SCIENCES INC,GENERAL MILLS INC,GLOBE LIFE INC,CORNING INC,GENERAL MOTORS CO,GENERAC HOLDINGS INC,ALPHABET INC-CL C,ALPHABET INC-CL A,GENUINE PARTS CO,GLOBAL PAYMENTS INC,GARMIN LTD,GOLDMAN SACHS GROUP INC,WW GRAINGER INC,HALLIBURTON CO,HASBRO INC,HUNTINGTON BANCSHARES INC,HCA HEALTHCARE INC,HOME DEPOT INC,HESS CORP,HARTFORD FINANCIAL SVCS GRP,HUNTINGTON INGALLS INDUSTRIE,HILTON WORLDWIDE HOLDINGS IN,HOLOGIC INC,HONEYWELL INTERNATIONAL INC,HEWLETT PACKARD ENTERPRISE,HP INC,HORMEL FOODS CORP,HENRY SCHEIN INC,HOST HOTELS & RESORTS INC,HERSHEY CO/THE,HUBBELL INC,HUMANA INC,HOWMET AEROSPACE INC,INTL BUSINESS MACHINES CORP,INTERCONTINENTAL EXCHANGE IN,IDEXX LABORATORIES INC,IDEX CORP,INTL FLAVORS & FRAGRANCES,ILLUMINA INC,INCYTE CORP,INTEL CORP,INTUIT INC,INVITATION HOMES INC,INTERNATIONAL PAPER CO,INTERPUBLIC GROUP OF COS INC,IQVIA HOLDINGS INC,INGERSOLL-RAND INC,IRON MOUNTAIN INC,INTUITIVE SURGICAL INC,GARTNER INC,ILLINOIS TOOL WORKS,INVESCO LTD,JACOBS SOLUTIONS INC,HUNT (JB) TRANSPRT SVCS INC,JABIL INC,JOHNSON CONTROLS INTERNATION,JACK HENRY & ASSOCIATES INC,JOHNSON & JOHNSON,JUNIPER NETWORKS INC,JPMORGAN CHASE & CO,KELLANOVA,KEURIG DR PEPPER INC,KEYCORP,KEYSIGHT TECHNOLOGIES IN,KRAFT HEINZ CO/THE,KIMCO REALTY CORP,KLA CORP,KIMBERLY-CLARK CORP,KINDER MORGAN INC,CARMAX INC,COCA-COLA CO/THE,KROGER CO,KENVUE INC,LOEWS CORP,LEIDOS HOLDINGS INC,LENNAR CORP-A,LABORATORY CRP OF AMER HLDGS,L3HARRIS TECHNOLOGIES INC,LINDE PLC,LKQ CORP,ELI LILLY & CO,LOCKHEED MARTIN CORP,ALLIANT ENERGY CORP,LOWE'S COS INC,LAM RESEARCH CORP,LULULEMON ATHLETICA INC,SOUTHWEST AIRLINES CO,LAS VEGAS SANDS CORP,LAMB WESTON HOLDINGS INC,LYONDELLBASELL INDU-CL A,LIVE NATION ENTERTAINMENT IN,MASTERCARD INC - A,MID-AMERICA APARTMENT COMM,MARRIOTT INTERNATIONAL -CL A,MASCO CORP,MCDONALD'S CORP,MICROCHIP TECHNOLOGY INC,MCKESSON CORP,MOODY'S CORP,MONDELEZ INTERNATIONAL INC-A,MEDTRONIC PLC,METLIFE INC,META PLATFORMS INC-CLASS A,MGM RESORTS INTERNATIONAL,MOHAWK INDUSTRIES INC,MCCORMICK & CO-NON VTG SHRS,MARKETAXESS HOLDINGS INC,MARTIN MARIETTA MATERIALS,MARSH & MCLENNAN COS,3M CO,MONSTER BEVERAGE CORP,ALTRIA GROUP INC,MOLINA HEALTHCARE INC,MOSAIC CO/THE,MARATHON PETROLEUM CORP,MONOLITHIC POWER SYSTEMS INC,MERCK & CO. INC.,MODERNA INC,MARATHON OIL CORP,MORGAN STANLEY,MSCI INC,MICROSOFT CORP,MOTOROLA SOLUTIONS INC,M & T BANK CORP,MATCH GROUP INC,METTLER-TOLEDO INTERNATIONAL,MICRON TECHNOLOGY INC,NORWEGIAN CRUISE LINE HOLDIN,NASDAQ INC,NORDSON CORP,NEXTERA ENERGY INC,NEWMONT CORP,NETFLIX INC,NISOURCE INC,NIKE INC -CL B,NORTHROP GRUMMAN CORP,SERVICENOW INC,NRG ENERGY INC,NORFOLK SOUTHERN CORP,NETAPP INC,NORTHERN TRUST CORP,NUCOR CORP,NVIDIA CORP,NVR INC,NEWS CORP - CLASS B,NEWS CORP - CLASS A,NXP SEMICONDUCTORS NV,REALTY INCOME CORP,OLD DOMINION FREIGHT LINE,ONEOK INC,OMNICOM GROUP,ON SEMICONDUCTOR,ORACLE CORP,O'REILLY AUTOMOTIVE INC,OTIS WORLDWIDE CORP,OCCIDENTAL PETROLEUM CORP,PALO ALTO NETWORKS INC,PARAMOUNT GLOBAL-CLASS B,PAYCOM SOFTWARE INC,PAYCHEX INC,PACCAR INC,P G & E CORP,PUBLIC SERVICE ENTERPRISE GP,PEPSICO INC,PFIZER INC,PRINCIPAL FINANCIAL GROUP,PROCTER & GAMBLE CO/THE,PROGRESSIVE CORP,PARKER HANNIFIN CORP,PULTEGROUP INC,PACKAGING CORP OF AMERICA,PROLOGIS INC,PHILIP MORRIS INTERNATIONAL,PNC FINANCIAL SERVICES GROUP,PENTAIR PLC,PINNACLE WEST CAPITAL,INSULET CORP,POOL CORP,PPG INDUSTRIES INC,PPL CORP,PRUDENTIAL FINANCIAL INC,PUBLIC STORAGE,PHILLIPS 66,PTC INC,QUANTA SERVICES INC,PIONEER NATURAL RESOURCES CO,PAYPAL HOLDINGS INC,QUALCOMM INC,QORVO INC,ROYAL CARIBBEAN CRUISES LTD,REGENCY CENTERS CORP,REGENERON PHARMACEUTICALS,REGIONS FINANCIAL CORP,ROBERT HALF INC,RAYMOND JAMES FINANCIAL INC,RALPH LAUREN CORP,RESMED INC,ROCKWELL AUTOMATION INC,ROLLINS INC,ROPER TECHNOLOGIES INC,ROSS STORES INC,REPUBLIC SERVICES INC,RTX CORP,REVVITY INC,SBA COMMUNICATIONS CORP,STARBUCKS CORP,SCHWAB (CHARLES) CORP,SHERWIN-WILLIAMS CO/THE,JM SMUCKER CO/THE,SCHLUMBERGER LTD,SUPER MICRO COMPUTER INC,SNAP-ON INC,SYNOPSYS INC,SOUTHERN CO/THE,SOLVENTUM CORP,SIMON PROPERTY GROUP INC,S&P GLOBAL INC,SEMPRA,STERIS PLC,STEEL DYNAMICS INC,STATE STREET CORP,SEAGATE TECHNOLOGY HOLDINGS,CONSTELLATION BRANDS INC-A,STANLEY BLACK & DECKER INC,SKYWORKS SOLUTIONS INC,SYNCHRONY FINANCIAL,STRYKER CORP,SYSCO CORP,AT&T INC,MOLSON COORS BEVERAGE CO - B,TRANSDIGM GROUP INC,TELEDYNE TECHNOLOGIES INC,BIO-TECHNE CORP,TE CONNECTIVITY LTD,TERADYNE INC,TRUIST FINANCIAL CORP,TELEFLEX INC,TARGET CORP,TJX COMPANIES INC,THERMO FISHER SCIENTIFIC INC,T-MOBILE US INC,TAPESTRY INC,TARGA RESOURCES CORP,TRIMBLE INC,T ROWE PRICE GROUP INC,TRAVELERS COS INC/THE,TRACTOR SUPPLY COMPANY,TESLA INC,TYSON FOODS INC-CL A,TRANE TECHNOLOGIES PLC,TAKE-TWO INTERACTIVE SOFTWRE,TEXAS INSTRUMENTS INC,TEXTRON INC,TYLER TECHNOLOGIES INC,UNITED AIRLINES HOLDINGS INC,UBER TECHNOLOGIES INC,UDR INC,UNIVERSAL HEALTH SERVICES-B,ULTA BEAUTY INC,UNITEDHEALTH GROUP INC,UNION PACIFIC CORP,UNITED PARCEL SERVICE-CL B,UNITED RENTALS INC,US BANCORP,VISA INC-CLASS A SHARES,VICI PROPERTIES INC,VALERO ENERGY CORP,VERALTO CORP,VULCAN MATERIALS CO,VERISK ANALYTICS INC,VERISIGN INC,VERTEX PHARMACEUTICALS INC,VENTAS INC,VIATRIS INC,VERIZON COMMUNICATIONS INC,WABTEC CORP,WATERS CORP,WALGREENS BOOTS ALLIANCE INC,WARNER BROS DISCOVERY INC,WESTERN DIGITAL CORP,WEC ENERGY GROUP INC,WELLTOWER INC,WELLS FARGO & CO,WASTE MANAGEMENT INC,WILLIAMS COS INC,WALMART INC,WR BERKLEY CORP,WESTROCK CO,WEST PHARMACEUTICAL SERVICES,WILLIS TOWERS WATSON PLC,WEYERHAEUSER CO,WYNN RESORTS LTD,XCEL ENERGY INC,EXXON MOBIL CORP,XYLEM INC,YUM! BRANDS INC,ZIMMER BIOMET HOLDINGS INC,ZEBRA TECHNOLOGIES CORP-CL A,ZOETIS INC,
12/31/2009,22.2178,#N/A N/A,7.531,#N/A N/A,#N/A N/A,25.8328,7.95,41.5,36.78,#N/A N/A,31.31,37.5646,25.41,27.95,#N/A N/A,13.31,23.125,25.1146,29.48,22.51,25.33,36.37,17.82,30.04,#N/A N/A,13.94,#N/A N/A,#N/A N/A,16.9956,56.57,38.82,43.21,6.726,#N/A N/A,43.46,38.34,7.2317,#N/A N/A,74.9403,11.545,#N/A N/A,64.29,29.4,82.11,18.29,36.49,22.41,4.38,40.52,158.07,54.13,15.06,12.925,31.8784,15.5495,39.46,76.884,35.1167,14.2853,63.83,49.279,96.46,27.97,218.5,#N/A N/A,#N/A N/A,232.2,25.25,22.56,65.72,8.985,9,14.6103,12.8714,67.07,33.1,17.9363,32.24,#N/A N/A,56.99,50.4,#N/A N/A,13.57,39.04,31.69,5.99,#N/A N/A,32.1,#N/A N/A,18.156,#N/A N/A,15.1125,58.73,#N/A N/A,35.27,26.24,41.075,61,29.57,8.43,67.19,88.16,45.86,15.66,5.2925,14.51,38.34,#N/A N/A,38.9317,26.07,59.17,#N/A N/A,33.8,2.2894,42.37,33.69,18.4425,23.94,4.177,#N/A N/A,26.05,#N/A N/A,10.8975,22.65,#N/A N/A,32.21,76.99,#N/A N/A,38.92,11.38,#N/A N/A,39.3121,54.09,#N/A N/A,14.71,22.43,60.38,10.87,25.26,32.25,50.28,16.1,27.8025,27.8613,#N/A N/A,8.38,31.4026,37.0885,51.6301,29.37,73.5,2.02,17.75,9.9075,44.58,45.43,30.89,85.68,34.78,24.18,58.29,30.12,42.6,#N/A N/A,48.65,#N/A N/A,106.15,33.78,23.9075,25.79,83.65,31.81,81.84,#N/A N/A,#N/A N/A,7.238,#N/A N/A,#N/A N/A,24.179,11.55,10,#N/A N/A,10.41,40.145,65.87,83.45,46.45,52.98,#N/A N/A,21.31,23.44,9.75,24.1606,#N/A N/A,#N/A N/A,67.72,135.4,1.757,#N/A N/A,68.17,72.4099,#N/A N/A,17.89,#N/A N/A,21.64,35.405,19.5333,19.31,#N/A N/A,#N/A N/A,#N/A N/A,15.515,37.96,26.93,#N/A N/A,168.84,96.83,30.09,#N/A N/A,3.65,#N/A N/A,28.93,60.5,23.26,#N/A N/A,#N/A N/A,14.5,#N/A N/A,#N/A N/A,23.3858,9.6125,20.617,#N/A N/A,35.79,47.3,43.89,#N/A N/A,125.031,22.46,26.72,31.15,41.14,30.65,9.11,20.4,30.71,#N/A N/A,24.9989,7.38,#N/A N/A,#N/A N/A,19.493,33.702,18.04,47.99,23.49,37.61,32.27,17.37,16.4281,23.12,64.41,26.67,41.67,49.9192,#N/A N/A,5.55,#N/A N/A,#N/A N/A,13.53,36.16,61.0617,#N/A N/A,24.25,28.5,10.265,#N/A N/A,36.35,52.1648,12.747,64.293,47.55,#N/A N/A,9.795,35.71,75.35,#N/A N/A,23.39,39.21,15.05,11.43,14.94,#N/A N/A,#N/A N/A,8.51,25.598,48.28,#N/A N/A,12.1375,62.44,14.53,62.5,26.8,#N/A N/A,43.98,31.5016,#N/A N/A,9.12,47.6,18.065,13.9,89.41,22.08,69.118,3.2,19.63,15.2467,59.73,#N/A N/A,23.97,34.8418,#N/A N/A,18.9525,29.6,31.8,30.49,31.7811,66.89,#N/A N/A,104.99,10.56,#N/A N/A,6.6067,30.59,13.205,47.31,7.877,6.0437,16.5175,50.666,#N/A N/A,23.61,52.42,34.39,52.4,46.65,4.67,710.71,#N/A N/A,#N/A N/A,#N/A N/A,25.0908,4.5481,19.5095,39.15,8.81,#N/A N/A,38.12,#N/A N/A,78.0347,#N/A N/A,#N/A N/A,#N/A N/A,30.64,24.18,44.65,33.25,#N/A N/A,17.2432,#N/A N/A,60.63,17.99,53.88,10,23.01,25.55,48.19,52.79,21.6902,36.58,14.28,19.08,29.27,29.9816,49.76,81.45,#N/A N/A,16.34,20.84,48.17,#N/A N/A,46.26,#N/A N/A,25.28,#N/A N/A,24.18,5.29,26.73,15.8467,80.98,26.135,46.98,3.8084,#N/A N/A,10.6775,28.31,40.939,20.59,34.16,11.53,#N/A N/A,20.55,61.75,65.09,11.12,42.26,22.28,33.32,#N/A N/A,75.031,33.51,27.99,27.97,17.72,43.54,18.19,15.93,51.51,14.19,#N/A N/A,50.37,27.94,21.1564,45.16,47.49,38.36,17.14,24.55,#N/A N/A,25.37,53.89,48.37,9.1375,47.69,#N/A N/A,36.53,#N/A N/A,12.6,53.25,49.86,13.24,#N/A N/A,12.27,22.1308,10.05,#N/A N/A,18.81,19.91,12.91,#N/A N/A,16.44,30.5,18.16,30.48,31.95,57.37,9.81,22.51,21.865,#N/A N/A,15.3007,#N/A N/A,52.67,30.28,24.24,42.85,38.306,18.43,30.9563,20.42,61.96,#N/A N/A,#N/A N/A,#N/A N/A,24.915,44.32,26.99,33.81,17.2134,17.8167,10.9511,#N/A N/A,19.6,#N/A N/A,17.6557,58.23,#N/A N/A,68.19,#N/A N/A,25.1453,57.344,28.36,#N/A N/A,
1/4/2010,22.3822,#N/A N/A,7.649,#N/A N/A,#N/A N/A,26.0576,7.9944,42.07,37.09,#N/A N/A,31.47,37.5733,25.67,27.76,#N/A N/A,13.67,23.785,25.0392,30.16,22.33,25.92,38.09,18.5,30.41,#N/A N/A,14.3,#N/A N/A,#N/A N/A,17.1556,57.74,39.88,43.46,6.695,#N/A N/A,44.64,37.94,7.435,#N/A N/A,76.8818,11.485,#N/A N/A,63.55,29.52,81.2,18.86,36.85,22.65,4.65,40.92,158.03,56.18,15.69,13.1225,31.6665,15.606,40.19,76.63,36,14.3467,64.65,49.408,97.87,28.29,223.96,#N/A N/A,#N/A N/A,238.58,25.63,22.69,66.22,9.005,9.01,14.8566,13.4503,67.1,34,17.983,32.53,#N/A N/A,58.55,49.27,#N/A N/A,13.82,39.61,32.06,6.12,#N/A N/A,33.26,#N/A N/A,18.368,#N/A N/A,15.335,59.34,#N/A N/A,36.37,26.5,41.425,61.43,30.5,8.485,68.482,87.84,46.94,15.79,5.425,14.52,39.05,#N/A N/A,40.0828,26.63,59.41,#N/A N/A,33.87,2.2744,41.49,33.57,18.705,24.69,4.225,#N/A N/A,26.39,#N/A N/A,11.5575,23.4,#N/A N/A,32.98,79.06,#N/A N/A,38.96,11.22,#N/A N/A,41.5175,56.06,#N/A N/A,14.61,23.08,61.16,11.16,25.2432,32.07,50.15,16.0567,27.3747,28.3635,#N/A N/A,8.68,31.3399,37.046,50.9101,29.96,76.57,2.14,18.15,10.059,45.25,45.38,31.47,85.45,34.77,24.27,59.75,30.875,43.35,#N/A N/A,50.19,#N/A N/A,109.57,33.4,24.3811,25.77,82.62,32.16,82.15,#N/A N/A,#N/A N/A,7.289,#N/A N/A,#N/A N/A,24.283,11.89,10.28,#N/A N/A,10.5075,41.73,66.68,83.45,46.77,53.98,#N/A N/A,21.65,23.82,10.12,24.6199,#N/A N/A,#N/A N/A,67.03,135.46,1.8,#N/A N/A,69.19,73.9413,#N/A N/A,18.4,#N/A N/A,21.65,35.45,19.8933,19.56,#N/A N/A,#N/A N/A,#N/A N/A,15.684,38.13,26.335,#N/A N/A,173.08,97.24,31.25,#N/A N/A,3.68,#N/A N/A,28.67,63.16,23.86,#N/A N/A,#N/A N/A,14.94,#N/A N/A,#N/A N/A,23.8126,9.57,20.942,#N/A N/A,36.22,47.81,45.68,#N/A N/A,126.5115,22.574,27.04,31.65,42.01,30.55,9.5,20.88,30.81,#N/A N/A,25.3723,7.53,#N/A N/A,#N/A N/A,19.6043,34.308,18.7,48.57,23.34,38.45,33.06,17.67,16.6997,23.85,64.68,27.18,42.85,49.572,#N/A N/A,5.94,#N/A N/A,#N/A N/A,13.66,36.92,61.5984,#N/A N/A,23.98,28.52,10.24,#N/A N/A,37.18,52.633,12.9866,65.607,48.33,#N/A N/A,9.845,35.82,76.85,#N/A N/A,23.16,39.88,15.455,11.18,16.62,#N/A N/A,#N/A N/A,9.12,25.684,48.19,#N/A N/A,12.5593,62.78,14.59,63.36,27.27,#N/A N/A,43.9,32.3482,#N/A N/A,9.73,48.31,18.15,14.19,91.67,21.87,69.411,3.273,19.79,15.8467,61.71,#N/A N/A,24,35.29,#N/A N/A,19.4928,30.91,31.98,30.95,32.6411,67.01,#N/A N/A,105.64,10.85,#N/A N/A,6.7467,31.53,13.3125,48.45,7.64,6.0948,16.3375,51.573,#N/A N/A,23.87,52.59,34.19,52.53,47.79,4.6225,712.67,#N/A N/A,#N/A N/A,#N/A N/A,25.2747,4.3393,19.9516,39.62,8.87,#N/A N/A,38.5,#N/A N/A,79.7134,#N/A N/A,#N/A N/A,#N/A N/A,30.82,24.4067,44.5,33.63,#N/A N/A,17.9447,#N/A N/A,61.12,18.03,54.52,10.24,23.39,25.37,49.35,53.51,22.4154,36.88,15.03,19.34,30.3,30.1301,51.77,80.13,#N/A N/A,16.67,21.24,50.98,#N/A N/A,46.94,#N/A N/A,25.8,#N/A N/A,24.63,5.42,27.12,16.18,81.56,26.395,47.73,3.8736,#N/A N/A,10.6725,28.68,42.248,20.64,35.17,11.525,#N/A N/A,20.557,62.18,67.11,11.52,42.86,22.44,33.25,#N/A N/A,74.203,33.61,27.95,28.29,18.29,44.46,18.89,16.12,52.71,14.82,#N/A N/A,52.16,28.1,21.5715,45.92,49.4,39.5,17.17,25.03,#N/A N/A,25.81,55.49,48.55,9.01,47.5,#N/A N/A,36.31,#N/A N/A,12.825,54.4,49.81,13.335,#N/A N/A,12.24,22.4466,10.4,#N/A N/A,19.04,20.3,12.8,#N/A N/A,16.21,31.15,18.85,31.53,32.695,58.18,10.04,22.88,22.035,#N/A N/A,16.342,#N/A N/A,52.73,29.85,24.74,44.24,37.9645,18.72,31.0965,20.86,61.63,#N/A N/A,#N/A N/A,#N/A N/A,24.865,44.04,27.32,34.16,17.6462,18.0767,10.8933,#N/A N/A,19.735,#N/A N/A,18.1222,63.96,#N/A N/A,69.15,#N/A N/A,25.2316,58.2268,28.67,#N/A N/A,
